doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
upenn.apis.109,,,,upenn.apis.109,Portions of Qur’an,"Side 1 (Recto): Qur’an 18,47 (45) (beginning of line 6) - 49 (47). Traces of another line. Side 2 (Verso): Qur’an 18,51 (49) (end of line 5) - 55 (53) (traces of two other lines.)",9th CE,849.0,Egypt,ar,parchment; literary; religious,,,False
upenn.apis.11,,59635,,upenn.apis.11,"contra Timocratem 145-146, 150","Polemic of Demosthenes, contra Timocratem 145-6, 150.",3rd CE,249.0,Oxyrhynchos,grc,papyrus; literary; letter; oratory,,,False
upenn.apis.110,,,,upenn.apis.110,Portions of Qur’an,"Side 1 (Recto): Title and description of acquisition. Side 2 (Verso): Qur’an 30,1-9 (8).",8th-9th CE,799.0,Egypt,ar,parchment; literary; religious,,"Side 1 (Recto): ""Volume Five"" on the top of the sheet. In the middle: ""(This copy) was donated to the Mu''izzi Cathedral Mosque.""",True
upenn.apis.111,,,,upenn.apis.111,Portions of Qur’an,"Fragment A: [Recto] Qur’an 39,47(48) - 56(57); [Verso] 39,58(59) - 69 Fragment B: [Recto] Qur’an 16, 1 – 4; [Verso] Kor. 16,11 - 14.",8th-9th CE,799.0,Egypt,ar,parchment; literary; religious,,,False
upenn.apis.112,,,,upenn.apis.112,Portions of Qur’an,"Side 1 (Recto): Qur’an 40,44 (47) - 46 (49).",9th-10th CE,899.0,Egypt,ar,parchment; literary; religious,,,False
upenn.apis.113,,,,upenn.apis.113,Letter,Side 1: Coptic papyrus of unknown specific content. Side 2: Right middle of a private letter (in Arabic).,4th-9th CE,599.0,Egypt,cop,papyrus; documentary; letter,,,False
upenn.apis.114,,,,upenn.apis.114,Prayer or Charm,"The document apparently contains a prayer or a charm, as well as the Moslem confession of faith (Line 20). The writing is such that there is no information as to what this document actually is. Della Vida lists it under ""Fragments of Dubious Character."" (S.L. Skoss?)",9th-14th CE,,Egypt,ar,parchment; literary; religious,,,False
upenn.apis.115,,,,upenn.apis.115,Document,Coptic document of unknown specific content.,13th-15th CE,1349.0,Egypt,cop,paper,,,False
upenn.apis.116,,,,upenn.apis.116,Document,Coptic document of unknown specific content.,4th-8th CE,549.0,Egypt,cop,papyrus,,,False
upenn.apis.117,,,,upenn.apis.117,Document,Greek or Coptic document of unknown specific content.,4th-5th CE,399.0,Egypt,cop,papyrus,,,False
upenn.apis.118,,,,upenn.apis.118,Document,Greek document of unknown specific content.,4th-8th CE,549.0,Egypt,grc,papyrus,,,False
upenn.apis.119,,,,upenn.apis.119,Account,Coptic account.,4th-6th CE,449.0,Egypt,cop,papyrus; documentary; account,,,False
