doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berenike.apis.35,70812,70812,o.berenike;1;35,berenike.apis.35,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Sosibios to Andouros, greetings. Let pass for Kronios, son of Pisois, 12 italika of wine.""",True
berenike.apis.36,70813,70813,o.berenike;1;36,berenike.apis.36,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Haryothes for outfitting, 8 rhodia.""",True
berenike.apis.37,70814,70814,o.berenike;1;37,berenike.apis.37,Order from Rhobaos to the Customs Officials,Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for --""",True
berenike.apis.38,70815,70815,o.berenike;1;38,berenike.apis.38,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Psenosiris, son of Leon, for outfitting, 8 italika of wine.""",True
berenike.apis.39,70816,70816,o.berenike;1;39,berenike.apis.39,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Herakles for outfitting, 20 koilopomata of Italian wine and 28 ladikena.""",True
berenike.apis.4,70781,70781,o.berenike;1;4,berenike.apis.4,Order from Sosibios to Andouros,Remains of a customs pass for oil exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Oil; Export,,"""Sosibios to Andouros, greetings. Let pass for Pikos, son of Kastor, 4 - - -, 5 monthly provisions (of Kibyratic quince water?) - - - 7 italika of oil.""",True
berenike.apis.40,70817,70817,o.berenike;1;40,berenike.apis.40,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Lucius, son of Inaros, for outfitting, 6 keramia of Italian wine, ... and for Andouros.""",True
berenike.apis.41,70818,70818,o.berenike;1;41,berenike.apis.41,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Haryothes, son of Apollo-, for outfitting, 4 ladikena.""",True
berenike.apis.42,70819,70819,o.berenike;1;42,berenike.apis.42,Order from Rhobaos to the Customs Officials,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for Petermenis, son of Paminis, 8 ladikena of wine for outfitting.""",True
berenike.apis.43,70820,70820,o.berenike;1;43,berenike.apis.43,Order from Rhobaos to the Customs Officials,Remains of a customs pass for oil and wine.,33 - 70 A.D.?,51.0,Roman dump in Berenike.,grc,Ostraca; Order; Customs; Wine; Oil,,"""Rhobaos to those in charge of the customs gate, greetings. Let pass for NN, - of oil and 1 - -, -- Ptolema(it)ic monthly provisions - -.""",True
