doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
michigan.apis.1016,42808,42808,o.mich;2;929,michigan.apis.1016,Receipt for Transport of Grain,"Receipt for delivery of grain, brought by an Apiris to an unknown harbor","February 19[?], 313 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the granary of the village of Karanis, of the horiodeiktia, has shifted (to the harbor) Apiris son of Ouenaphris through beasts of Arsinoe, for the crops of the 8th and 6th and 4th year, two donkeys of barley, equal 2 donkeys. In the 9th year, on Mecheir 25.",True
michigan.apis.1017,30533,30533,o.mich;3;1045,michigan.apis.1017,Receipt (certificate) for work on the embankments,Certificate for work on the embankments performed by a Ptole(--),IIIrd century  A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,12th (cleruchy). Ptole( ) son of . . . for(?) [- - -] on Pha[- - -],True
michigan.apis.1018,42818,42818,o.mich;2;939,michigan.apis.1018,List of liturgical workers(?),"List of persons, including officials",(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,,False
michigan.apis.1019,42724,42724,o.mich;2;846,michigan.apis.1019,Receipt (certificate) for work on the embankments; text incomplete,Certificate for work on the embankment performed by a Severinus,IIIrd century A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,8th (cleruchy). Severinus.,True
michigan.apis.102,42081,42081,o.mich;1;32,michigan.apis.102,Order for Payment,Order for delivery of wheat,Ist century A.D.,50.0,Unknown,grc,Documentary; Ostracon,,"Apollonios to Pammenes, greetings. Deliver to Ako(--), son of Stee(--), on the account, three choinikes of wheat, (and) to Marres, son of Heron, 1/2 (choinix), equal 1/2. Year 3, Hathyr [18(?)].",True
michigan.apis.1020,42819,42819,o.mich;2;940,michigan.apis.1020,List of liturgical workers,List of persons,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,,False
michigan.apis.1021,42700,42700,o.mich;2;822,michigan.apis.1021,Receipt (Certificate) for work on the embankments,Certificate for work on the embankments performed by an Anthestis,IIIrd century A.D. (July 15),249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 4th year, Epeiph 21. Anthestis son of Touam( ) has given (his part).",True
michigan.apis.1022,74983,74983,o.mich;3;1105,michigan.apis.1022,Fragmentary Text,Receipt for tax payment by a Marres,Ist century B.C.,-50.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 21st year, on Tybi(?) 28 . . . Marres . . . I have signed.",True
michigan.apis.1023,74976,74976,o.mich;3;996,michigan.apis.1023,Receipt for money tax,Receipt for tax payment by a Pap(--),Ist century B.C. /Ist century A.D.,-50.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"(Has paid) Pap(--)(?), on Phamenoth 30 [- - -]; on Hathyr 3, 100.",True
michigan.apis.1024,30847,30847,sb;14;11567,michigan.apis.1024,Receipt (Certificate) for work on the embankments,Fragmentary certificate for work on the embankments,IIIrd century  A.D.,249.0,"probably Soknopaiou Nesos, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,(Text too fragmentary to be translated).,True
michigan.apis.1025,,64127,,michigan.apis.1025,Table of Fractions,"Table of the fraction 2/3 (including 2/3 of 6,000, i.e. 6,000 drachmai or 1 talent), perhaps a scholastic pensum",(First half of the) IIIrd century A.D.,225.0,"probably Soknopaiou Nesos, Herakleidou meris, Arsinoite nome, province of Egypt",grc,,,"[2/3] of one, [2/3].;2/3 (of 6,000), 4,000.;Of 2, 1 1/3.;Of 3, 2.;Of 4, 2 2/3.;Of 5, 3 1/3.;Of 6, 4.;Of 7, 4 2/3.;Of 8, 5 1/3.;Of 9, 6.;Of 10, 6 2/3.;Of 20, 13 1/3.;Of 30, 20.;Of 40, 26 2/3.;Of 50, 33 1/3.;Of 60, 40.;Of 70, 46 2/3.;Of 80, [53 1/3];Of 90, [60].;Of [100, 66 2/3].;Of [200, 133 1/3].;Of [300, 200].;Of [400, 266 2/3].;[Of 500, 333 1/3].;[Of 600, 400].;Of [700, 466 2/3].;Of [800, 533 1/3].;Of [900, 600].;[- - -]",True
michigan.apis.1026,14485,14485,sb;14;11568,michigan.apis.1026,Customshouse Receipt,Receipt for payment of the customs duty for the harbor of Memphis,"April 15[?], 180 or 212 A.D.",196.0,"probably Soknopaiou Nesos, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Paid, through the gate-house [of Soknopaiou Nesos(?), (- - -) year] 20, on the twentieth of Pharmouthi [- - -], the (customs duty) for the harbor of Memphis [- - -].",True
michigan.apis.1027,27488,27488,sb;14;11573,michigan.apis.1027,Text of Uncertain Nature,"Text of uncertain nature, perhaps a name tag or a writing exercise",IInd century/IIIrd century A.D.,199.0,"probably Soknopaiou Nesos, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,(Text too uncertain to be translated).,True
