doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berkeley.apis.54,3744,3744,p.tebt;1;108,berkeley.apis.54,Account of wages,Account of wages paid to laborers performing work on various plots of land,1st half of 1st century B.C.,-75.0,Kerkeosiris?,grc,"Accounts, Ptolemaic period",,,False
berkeley.apis.540,219272b,219272,p.bagnall;;46,berkeley.apis.540,Field-by-field register of land at Kerkeosiris,"Six columns of a field-by-field register of land at Kerkeosiris, giving for each plot the geographical relationship to other plots, the name of the landholder and his patronymic, the fiscal category to which the plot belongs, the area, and the rent paid to the crown per aroura if any.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,"Registers of land, Ptolemaic period",,,False
berkeley.apis.542,3722,3722,p.tebt;1;86r,berkeley.apis.542,Field by field register of land.,"Field-by-field register of land at the capital of the Arsinoite nome, giving for each plot the geographical relationship to other plots, the name of the landholder and his patronymic, the fiscal category to which the plot belongs, the area, and the rent paid to the crown per aroura if any. Includes ferences to a Jewish synagogue at Arsinoe, and the gardens of Queen Cleopatra at Arsinoe.",Late 2nd century B.C.,-113.0,Krokodilon polis,grc,"Registers of land, Ptolemaic Period",,,False
berkeley.apis.543,3910c,3910,sb;14;12075,berkeley.apis.543,Official letter : copy,,Late 2nd century B.C.,-113.0,Crocodile cartonnage at Tebtunis 23.3,grc,"Business letters, Ptolemaic Period",,,False
berkeley.apis.544,3910b,3910,p.tebt;4;1123,berkeley.apis.544,Field by field register of land at Kerkeosiris,"Two columns of a field-by-field register of land at Kerkeosiris, giving for each plot the geographical relationship to other plots, the name of the landholder and his patronymic, the fiscal category to which the plot belongs, the area, the measurement, and the rent paid to the crown per aroura if any.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,"Registers of land, Ptolemaic Period",,"(lines 6 ff.) Adjacent on the north, projecting 1/2 1/4 1/8 1/16 schoinion west of the property previously surveyed, 4 1/2 arouras taxed at 4 artabas per aroura, held by Phmouis son of Pathebis, measuring 1 1/2 1/4 1/16 x 1 1/2 1/4 1/16 x 2 1/4 1/8 1/32 x 2 1/4 1/8 1/32 schoinia, total 4 1/4 1/16 1/64 arouras of which (�) the remainder in lentils. Adjacent on the north, forming a western boundary of the next lot, receding 1/8 1/16 schoinion west of the unsurveyed land, a further parcel measuring 1 1/2 1/8 x 1/2 1/4 1/8 1/16 x 1 1/8 1/16 1/32 x 1 1/4 1/8 1/16, total 1 1/2 1/8 1/16 1/64, grand total 6 1/32 arouras, 1 1/2 in excess (of the proper 4 1/2). Adjacent on the east, projecting 2 1/4 1/8 /132 schoinia south of the previously surveyed property, 2 arouras of salt land which has been declared derelict since year 40 (of Ptolemy VIII Euergetes II), measuring 1/4 1/8 x 1/4 x 3 1/2 1/8 x 3 1/2 1/8, total 1 1/8 1/32 arouras salt land. Adjacent on the north, projecting 1/2 1/4 1/8 1/16 schoinion west of the property previously surveyed, the remainder of the derelict land, measuring 1 1/8 1/16 x 1 x 1 1/8 1/16 x 1 1/2, total 1 1/2 1/8 1/32. Adjacent on the north, receding 1/2 1/4 1/8 1/16 schoinion east of the fields about Tali, the remainder, measuring 1/8 x 1/8 x 2 1/8 x 2 1/8, total 4 1/64. Total derelict, 3 1/16 arouras.",True
berkeley.apis.545,3726,3726,p.tebt;1;90,berkeley.apis.545,Account of payments in kind,Fragment of an account of payments in kind (probably for taxes) entered under the days of the month.,Early 1st century B.C.,-88.0,Crocodile cartonnage at Tebtunis 24.6,grc,"Official accounts, Ptolemaic Period",,,False
berkeley.apis.546,3726,3726,p.tebt;1;90,berkeley.apis.546,Account of payments in kind,Fragment of an account of payments in kind (probably for taxes) entered under the days of the month.,Early 1st century B.C.,-88.0,Crocodile cartonnage at Tebtunis 24.6,grc,"Official accounts, Ptolemaic Period",,,False
berkeley.apis.547,3865a,3865,p.tebt;1;91,berkeley.apis.547,Account of payments in kind.,"Fragment of an account listing payments made by crown tenants of Kerkeosiris, most likely for rents.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,"Official accounts, Ptolemaic Period",,,False
berkeley.apis.548,3865a,3865,p.tebt;1;91,berkeley.apis.548,Account of payments in kind.,"Fragment of an account listing payments made by crown tenants of Kerkeosiris, most likely for rents.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,"Official accounts, Ptolemaic Period",,,False
berkeley.apis.549,3865b,3865,p.tebt;4;1149,berkeley.apis.549,Account of payments in kind,Fragment of an account listing payments made by farmers of Kerkeosiris for the 1/2 artaba tax.,After 113/112 B.C.,-113.0,Kerkeosiris,grc,"Official accounts, Ptolemaic Period",,,False
