doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
leidenpapinst.apis.p0551,18463,18463,p.leid.inst;1;22,leidenpapinst.apis.p0551,Military document,The contents of this papyrus must remain obscure.,48 CE,48.0,unknown,la,,,,False
leidenpapinst.apis.p0552,18464,18464,p.leid.inst;1;23,leidenpapinst.apis.p0552,Military document,The contents of this papyrus must remain obscure.,68 or 69 CE,69.0,unknown,la,,,,False
leidenpapinst.apis.p0609,2853,2853,p.leid.inst;1;20,leidenpapinst.apis.p0609,Act prescript,"This text is no doubt a contract, but its nature cannot be specified. The text begins with a full dating formula.",180/179 (?) BCE,,unknown,grc,,,,False
leidenpapinst.apis.v001,25111,25111,p.select;;25,leidenpapinst.apis.v001,Mumientafel,Name on a wooden tablet,1st - 4th century CE,,Egypt,grc,,,Tamoupis,True
leidenpapinst.apis.v002,25112,25112,p.select;;25,leidenpapinst.apis.v002,Mumientafel,A woman's name and age on a wooden tablet,1st - 4th century CE,,Egypt,grc,,,"Senplenis, wife of Pata- -, - - 48 years old.",True
leidenpapinst.apis.v003,,48821,,leidenpapinst.apis.v003,Wooden tag for the mummy of Tnaphersaïs,A wooden tag for a mummy with order or permission for the burial,18 August 99 BCE (see Short Texts 2. 427),-99.0,Hermonthite nome,egy-Egyd,,,"[Translation from P. L. Bat. 19:] Petosiris, son of Oteyris, says to Totoês, son of Imuthês, The Overseer of the Mystery of Osorbuchis: ""perform burial for Tnaphersaïs, daughter of Hôros, her mother is Nb-t-wḏꜣ"". Written in year 15, fourth month of the pr.t-season, day 6 (6 Pharmuthi). [Translation from Short Texts 2, including corrections:] Petosire, son of Uojhor, is the one who says to Tutu, son of Imhotep, the overseer of the mystery of Osobuchis: 'Perform burial for Tnafershai, daughter of Hor, her mother Nebuoj.' Written in year 15, 4th month of the šmw season (Mesore), day 6.",True
leidenpapinst.apis.v004,,48822,,leidenpapinst.apis.v004,Wooden tag for a mummy,A wooden tag for a mummy with order or permission for the burial,1 October 95 BCE (see Short Texts 2. 428),-95.0,Hermonthite,egy-Egyd,,,"[Translation from P. L. Bat. 19. 37:] Year 20, firds month of the ꜣḫ.t-season, day 16 (= 16 Thoth). The scribe Teôs, son of Pamenôs the elder, the priest who enters, of the fourth phyle, says to Totoês, the Overseer of the Mystery of Osorbuchis: ""perform burial for ..., son of Hatrês"". Teôs, son of Pamenôs the elder, the priest who enters, of the temple of Ḥḳ, wrote (this). [Translation from Short Texts 2. 428 with correction:] Year 20, 1st month of the ꜣḫ.t-season (Thot), day 16. Scribe Jeho, son of Pamenh the elder, the priest who enters, of the 4th phyle, is the one who says to Tutu, the overseer of the mystery of Osorbuchis: 'Perform burial for Miumaht, son of Hatre.' In writing of Jeho, son of Pamenh the elder, the priest who enters, of the temple of Heka.",True
leidenpapinst.apis.v005,,48820,,leidenpapinst.apis.v005,Wooden tag for the mummy of Hatrês,A wooden tag for a mummy with an order or permission for the burial,19 July 100 BCE (see Short Texts 2. 426),-100.0,Hermonthite,egy-Egyd,,,"[Translation from P. L. Bat. 19. 42:] Written in year 14, third month of the pr.t-season, day 16 (= 16 Phamenoth). The one who speaks to Totoês, son of Imuthês, the Overseer of the Mystery of Osorbuchis: ""perform burial for Hatrês, son of Lamenthis"", is the scribe Pelaias, son of Pamenôs the elder, the priest who enters, of the first phyle. [Translation from Short Texts 2. 426, with corrections:] Written in year 14, 3rd month of the šmw season (Epeiph), day 6. The one who says before Tutu, son of Imhotep, <the> overseer of the mystery of Osorbuchis, 'Perform buial for Hatre, son of Lamenth(is),' is scribe Pelaiha, son of Pamenh the elder, the priest who enters, of the first phyle.",True
leidenpapinst.apis.v011,,64448,,leidenpapinst.apis.v011,Schooltablet with alphabetic acrostic on Prometheus' creation of mortals,The tablet contains a mythological story: an elaborated version of the creation of mortals out of clay by Prometheus.,4th century CE,,Provenance unknown,grc,,,"(Translation from P. L. Bat. 25) Modelling, Prometheus made mortals from the divine image (?). According to the wish of the gods - - - (he made?) mortals by hand (?). So, having mixed earth and water, he made - - - . Hard to tear away and dark, he - - - finished the hair. - - - putting eyebrows in front. As a bridge in the middle of the eyes he stretched out and made the nose. - - - twice - - - and to the temples he fastened. He made within the mouth the treasury of the tongue for the speech. Adequately he formed cheeks, he combined - - - with cheeks (?)",True
leidenpapinst.apis.v012-014,64449,64449,p.leid.inst;1;17,leidenpapinst.apis.v012-014,Schoolbook of Paulus: writing exercise (?) and loan of money,Only a few traces of writing are visible on side I A. Side I B: content unclear.                                                   Side II A preserves the text of a loan of hundred myriads of denarii. The writing on II B has almost completely disappeared.,mid 4th century CE,,unknown,grc,,,,False
