record_id,other_nos,description,classification,keywords,provenance,publication,dates_mentioned,dates_attributed,contents,terminology,names_titles,remarks,doc_type,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
O. Ashmolean Museum 0032,"O. Gardiner 0032; HO 27, 5","Red pottery, 5.5 x 8 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side, with four lines in black ink. Complete.",letter,beating,No indication,"El Kholi, GM 244 (2015), 51-55 (facsimile, transcription, translation, commentary); Allam, Hieratische Ostraka und Papyri , 154 no. 150 (translation, commentary); Černý-Gardiner, Hieratic Ostraca , 9 (description) and pl. 27-27A no. 5 (facsimile, transcription); Wente, Letters , 153 no. 216 (translation)",-,D yn. 19 or dyn. 20 (Wente),Short letter about message from a OnnA that someone (the writer ?) is to receive ten severe blows.,r nty (1),an. ( pAy=i Hr.y ; 2); OnnA (1),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0033,"O. Gardiner 0033; HO 18, 3","Limestone, 13.5 x 21 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side with two columns of six and two lines, in black ink. Complete. One sign crossed out by the scribe in I 6; correction by the scribe in II 1.",account,copper - grain - oil - payment (?) - silver - woodwork,No indication,"Černý-Gardiner, Hieratic Ostraca , 6 (description) and pl. 18-18A no. 3 (facsimile, transcription); Allam, Hieratische Ostraka und Papyri , 155 no. 151 (translation, commentary); Kitchen, Ramesside Inscriptions VI, 257 (transcription)",-,"Dyn. 20, Ramesses V ( Kitchen )","Account of money owed, involving the workman Pn-Niw.t and the policeman PA-sd .","ir n (I 3, 4, 5, 6); r di.t rx=tw pA HD n NN nty m di NN (I 1-2); dmD (II 2)",PA-sd (mDAy ; I 2); Pn-Niw.t (rmT-is.t ; I 1),-,ostracon,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
O. Ashmolean Museum 0034,"O. Gardiner 0034; HO 20, 6","Red pottery, 10 x 11 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side, with five lines in black ink on the convex side. Damaged (three pieces); top has broken off.",letter,coffin - stone utensils - woodwork,No indication.,"Černý-Gardiner, Hieratic Ostraca , 7 (description) and pl. 20-20A no. 6 (facsimile, transcription); Wente, Letters , 165 no. 269 (translation)",-,D yn. 19 or dyn. 20 (Wente),Letter with instruction to bring a millstone and a wooden coffin. The addressee has to inform a certain BriA about this as well.,-,BriA (5; cf. Bry ),-,ostracon,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
O. Ashmolean Museum 0036,"O. Gardiner 0036; HO 36, 1","Limestone, 20 x 12.5 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). Two sides; obverse: eleven lines (line 5 crossed out by the scribe); reverse: heading of two lines above two columns of eleven and ten lines, separated by a vertical line. Rev. I 5 partly crossed out by the scribe. Docket on edge. Black ink. Damaged along top of obverse (two large chips missing); bottom broken away. Top left and bottom right of reverse gone. Ink effaced at several spots on obverse and reverse. Top obverse = bottom reverse. Correction by the scribe in reverse II 4.",protocol : account - deposition - list,basketry - bronze - copper - death - grain - hearing - leather - mat - metalwork (?) - oil - sandals - woodwork - Hmy - onb.t,No indication,"Černý-Gardiner, Hieratic Ostraca , 11 (description) and pl. 36-36A no. 1 (facsimile, transcription); Allam, Hieratische Ostraka und Papyri , 155-157 no. 152 (translation, commentary); Kitchen, Ramesside Inscriptions VI, 429-430 (transcription); Helck, Die datierten und datierbaren Ostraka , 460 (translation)",rnp.t-sp [... X + ] II Ax.t sw 3 (obv. ~ 1 # ); III Smw (obv. ~ 8 # ); rnp.t-sp 7 III Smw sw 2 (docket on edge),"Dyn. 20, year 7 Ramesses VII ( Kitchen, Helck)","List/account of commodities of 4tx in connnection with an inheritance (?) (obverse); list/account of commodities (reverse), probably related to text on obverse.","iw (obv. 10 (?)); ir n (obv. 4, 5, 6, 7, 8, rev. I 1, 2, 3, 4, 5, 6, 7, 8, 9, II 5, 6, ~ 7 # , 8); aHa (obv. 5, docket on edge); wp.w.t m tA onb.t (docket on edge); mn n=f (obv. 9); r rdi.t rx=tw ix.t n NN nty m a NN (obv. ~ 3 # ); rdy.t n=f (obv. 6, 7 - written rdy n=f ); sDm r n NN Hna NN (obv. ~ 2 # ?); sS Hsb.w (rev. II 10); dmD (rev. II 9); Incomplete: r rdi.t rx=tw pA [...] n NN (rev. 1-2)","4tX sA Imn-m-In.t (obv. 2, 3 (without father's name), rev. 2 (without father's name and called rmT-is.t )); Incomplete: [...] ( sS ; rev. 2); [...]-nfr (?) (obv. 3)",-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0037,"O. Gardiner 0037; HO 26, 3","Limestone, 13.5 x 13 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). Two sides; obverse: ten lines and one additional line above l. 3; reverse: fourteen lines. Black ink. Damaged at the top and right edge of obverse and the top right and bottom left of reverse. Correction by the scribe in reverse line 3. Top obverse = top reverse.",journal : absence - event,brewing - cattle - hut - illness - inactivity - stone-work,No indication,"Černý-Gardiner, Hieratic Ostraca , 8 (description) and pl. 26-26A no. 3 (facsimile, transcription); Kitchen, Ramesside Inscriptions IV, 446-447 (transcription); Helck, Die datierten und datierbaren Ostraka , 181-182 (outline of content) ; Collier, Dating Late XIXth Dynasty Ostraca , 78-79, 154 (description, commentary, photograph)",I pr.t sw 10 + X (obv. ~ 1 # ); sw 15 + X (obv. ~ 3 # ); I pr. sw 26-27 (obv. 4-6); II pr.t sw 5 (obv. ~ 8 # ); sw 10 (?) (obv. ~ 9 # ); II pr.t sw 6-7 (?) (rev. 3- ~ 3 # ); II pr.t sw 11 (rev. 7); II pr.t sw 13-14 (rev. 9- ~ 10 # ),"Dyn. 19, Siptah-Tausert ( Kitchen ); year 4 Siptah (Helck); early-mid years Siptah (Collier)",Journal recording absences and illnesses and the slaughtering of cattle.,"iw=f mr (obv. 7); aHa n NN (obv. , 1, 2, 3, 4, 5, 5, 6, 8, 8, 9, 10, rev. 3, 4, 7, 8, 9, 10, 13); aHa n NN m wsf (rev. 5, 6); m a=f (obv. 10); m pAy=f Hb (rev. ~ 5 # , 5); m Hb=f (obv. 9 < m >, 10); m tAy=f a.t (rev. 6); mr (obv. 1, above obv. 3, 4, 4, 6, 6, 7, 8, rev. 2, ~ 3 # , 3, 8, 8); hrw pn (obv. 5); Tsy (obv. 5)","Any (obv. 10); Imn-m-In.t (obv. ~ 3 # , ~ 11 # ); aA-pH.t.y (rev. 5, 8); WAD-ms (rev. ~ 14 # ); PA-ym (rev. ~ 12 # ); PA-im.y-r-iH.w (obv. ~ 1 # , 4, ~ 6 # ); PA-Sd sA Pn-nbw (rev. 6, 7); Nb-nfr sA Pn-nbw (obv. 5, 6, 13-[13 (?)]); Nx (obv. 3); Ra-ms (rev. 2, 3); Rt (obv. ~ 1 # , 4, ~ 5 # , 6, 8); 1y sA 1y-nfr (above obv. 3, 4-[5], 7, 8-[9]); 1r-m-wiA pA Sri (rev. 5, 10 - written 1r-wiA ); 1y-nfr (rev. 4); 1r-nfr (rev. 4); 1sy-sw-nb=f (obv. 3); 2Am (obv. 2); Ks (rev. 3, ~ 10 # ); Ks sA aA-pH.t.y (rev. 8); 6nr-MnTw (obv. 5, 9); Incomplete: [...] (obv. 10); [...]mn (rev. 4) ; BAy[...] ( sS ; rev. 9); PA-[...] (obv. 2); 1w.t [...] (rev. 2)",-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0039,"O. Gardiner 0039; HO 18, 5","Limestone, 11.5 x 12 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side with eight lines in black ink. Damaged; a chip from the top left corner has broken away causing some loss of writing; the right edge also affected. One sign crossed out by the scribe in line 1.",account : payment - transfer,copper - grain (?) - leather - mat - payment - woodwork,No indication,"Černý-Gardiner, Hieratic Ostraca , 6 (description) and pl. 18-18A no. 5 (facsimile, transcription)",rnp.t-sp X + 1 IV Smw sw 30 ( ~ 1 # ),-,Account of items paid by the workman 1y-nfr for a bed.,"ir n (5, 6, 8); ix.t nb i.di n=i NN r DbA ( ~ 2 # - ~ 3 # )",1y-nfr (rmT-is.t ; ~ 2 # ),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
O. Ashmolean Museum 0040,"O. Gardiner 0040; HO 23, 3","Limestone, 15 x 21.5 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side, with two columns of eight and the remains of four lines. Black ink. Damaged. Some chips have come off the sides; the left edge has broken off.",list : name,-,No indication,"Černý-Gardiner, Hieratic Ostraca , 7 (description) and pl. XXIII , no. 3 (facsimile, transcription); Kitchen, Ramesside Inscriptions III, 150-151 (transcription)",-,"Dyn. 19, Ramesses II ( Kitchen )",List of officials and other persons.,-,PA-xnms (Sma n Mnw m Gb.tyw ; I 6); PA-twtw (saSA n pr Imn-Ra-nswt-nTr.w ; I 7); MH sA Iw[...] (sS-nswt im.y-r AH.w.t n MnTw ; I 2); Ms sA Ra-m-wiA (sS-nswt im.y-r Sna n 2nsw ; I 4); Nxt sA PA-HDt (sS-nswt im.y-r rwy.t (?) ; I 3); 1y sA Ii-r-niw.t=f (sS-nswt im.y-r pr-HD im.y-r xtm.w.t ; I 5); 4A-As.t (sS-nswt im.y-r iH.w im.y-r Snw.t.y ; I 1); Incomplete: [...] (mni-iH.w n tA xAw.t snb-ihAy ; I 8); [...] (wSA[...] ; II 3); [...] (pA [...] ; II 1); [...] (pA TA[...] ; II 4); [...] (sfT ; II 2),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0041,"O. Gardiner 0041; HO 22, 3","Limestone, 7 x 16.5 cms. Damaged; the right has broken away. One side with two lines in black ink. The ending of line 2 is smudged.",letter (?),-,No indication,"Černý-Gardiner, Hieratic Ostraca , 7 (description) and pl. XXII-XXIIA (facsimile, transcription)",-,-,Words addressed to someone described as 'the praised' or 'the singer' of [Amun]-Re; see Remarks.,swDA ib (in: [...]- ~ Ra # Hr swDA ib=k hrw nb ; 1);,an. ( Hsy ; 1 (?); see Remarks); WAs.t (geo.; 2); Incomplete: [...]- ~ Ra # (2),"Content(s)/Names, Titles: thus Černý-Gardiner, Hieratic Ostraca , p. 7.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0042,"O. Gardiner 0042; HO 17, 1","Limestone, 19.5 x 18 cms (if facsimile in Hieratic Ostraca is on a 1:1 scale). One side with two columns of sixteen and eight lines in black ink. Damaged; the left lower corner has broken off, causing loss of writing. Of I 16 only an effaced trace remains. The ink has rubbed off in parts of most lines.",account : delivery (?) - labour,commissioning - door - statue - stone-work - temple - woodwork,No indication,"Černý-Gardiner, Hieratic Ostraca , 6 (description) and pl. 17-17A no. 1 (facsimile, transcription)",II Ax.t sw 3 (1),"Dyn. 18 ( Černý, Gardiner )",Account of various tasks performed in and around what appears to be a temple.,"m Dr.t NN (I 11, ~ 12 # , ~ 13 # , ~ 14 # ); sHn n hrw pn (I 1); Incomplete: iny[...] (II 7)","an. ( aA n a ; II 4); an. ( ms-aA .t ; II 2); an. ( Hmw.w wr ; II 3); an. ( sAw.t.y ; II 6); an. ( Sna.y ; II 6); an. ( TAy-bSA ; II 1); Imn.t.t (geo. (?); I 8); PA-Sd (I 11); 9w-dSr (geo.; I 5, 8) Incomplete /uncertain : an. ( Snn-ob (?) or Snn-oD (?) ; II 5); an-[...] (I 13) ; 4t [...] (I 12)",-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0043,"O. Gardiner 0043; HO 26, 2","Limestone, 11 x 7 cms (if facsimile in Hieratic Ostraca is on 1:1 scale). One side, with 8 lines in black ink. A chip has broken off the left, causing some loss of writing in l. 5-8.",account,firewood - pottery - work (?),No indication.,"Černý-Gardiner, Hieratic Ostraca , 8 (description) and pl. 26-26A no. 2 (facsimile, transcription); Kitchen, Ramesside Inscriptions I, 365 (transcription)",rnp.t-sp 3 I pr.t sw 10 (1-2),"Dyn. 19, Seti I ( Kitchen )",Amounts of vessels and firewood.,-,-,See O. DeM 001 Remarks.,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0044,"O. Gardiner 0044; HO 24, 1","Limestone, 11.5 x 28 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side with five lines in black ink. Complete.",account : payment,bronze - cattle - coffin - fat - metalwork - payment - woodwork,No indication,"Černý-Gardiner, Hieratic Ostraca , 8 (description) and pl. 24-24A no. 1 (facsimile, transcription); Allam, Hieratische Ostraka und Papyri , 157 no. 153 (translation, commentary); Kitchen, Ramesside Inscriptions V, 585 (transcription)",-,"Dyn. 20, persons are known from latter part of reign of Ramesses III ( Černý-Gardiner, p. 8 ); Ramesses III (Kitchen)",Account of payment made to the scribe 1r .,"ir n (1, 2, 2, 2, 3, 3, 4); m Dr.t NN (2-3); rdy.t n NN r DbA (1); dmD (5)",MnTw-ms (Hr.y-mDAy ; 2- ~ 3 # ); 1r (sS n pA 2r ; 1),,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0048,"O. Gardiner 0048; HO 26, 1","Limestone, 10 x 8.5 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). Two sides; obverse: eight lines; reverse: seven lines. Black ink. Damaged; top and left of obverse have broken away. Top obverse = bottom reverse.",account - journal : delivery - labour - portion,beer - bread - dates - grain rations - place - side (of gang) - vegetables,No indication,"Černý-Gardiner, Hieratic Ostraca , 8 (description) and pl. 26-26A no. 1 (facsimile, transcription)",sw 20 + X (obv. 1); sw 24-28 (obv. 2-7); sw 29 (rev. 1); IV Smw (rev. 3),-,"Journal listing work and deliveries, i.a. of the grain rations for IV Smw .","ir n (rev. 5, 6); idn di.w n Abd ? (rev. 3); wa nb (rev. 5, 6); wp st (rev. 7); wnmy (rev. 4); m s.t tn (obv. 2, 3, 4, 5, 7); smHy (rev. ~ 7 # )",an. ( pA aA n is.t ; rev. 4),"For the scribe, see Donker van Heel, Haring, Writing in a Workmen's Village , 65-71.",ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
O. Ashmolean Museum 0050,"HO 27, 2; O. Gardiner 0050","Red pottery, 19 x 12.5 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). One side with eight lines in black ink. Damaged; line 1 is but a single trace; top and left have broken off.",account : transfer,beer - bread - cakes - door - feast - payment (?) - woodwork,No indication,"Černý-Gardiner, Hieratic Ostraca , 9 (description), pl. 27-27A no. 2 (facsimile, transcription); Helck, Materialien IV, 663 (schematic rendering of content)",rnp.t-sp 3 IV Ax.t sw 29 (3),-,"Account of commodities brought (paid (?)) to a woman for a door, and on account of a feast.","iny.t n=s (5, 6); rdy.t n=s ( ~ 4 # (?), 7)",Nxt-Imn (2),-,ostracon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O. Ashmolean Museum 0053,"O. Gardiner 0053; HO 49, 1","Limestone, 17.5 x 14 cms (if facsimile in Hieratic Ostraca is on scale of 1:1). Two sides; obverse: ten lines; reverse: two lines. Black ink. Damaged at the bottom of obverse, causing loss of writing. Some signs on obverse are effaced. Top obverse = top reverse.",protocol : deposition - oath - report,complaint - death - donkey - grain - hearing - oath - payment - punishment - river-bank - onb.t,No indication,"Černý-Gardiner, Hieratic Ostraca , 14-15 (description) and pl. 49-49A no. 1 (facsimile, transcription); Eichler, SAK 18 (1991), 193 and 200 (transliteration and translation of obverse 1-7 and 7-8); Helck, Materialien III, 498 (translation); Allam, Hieratische Ostraka und Papyri , 158-159 no. 155 (translation, commentary); Janssen, Donkeys at Deir el-Medina , 30 (summary of contents, commentary); Kitchen, Ramesside Inscriptions V, 484 (transcription); McDowell, Village Life in Ancient Egypt , 171 no. 126 (translation) ; Moezel, in: The Workman's Progress , 170-171 (transliteration, translation, commentary)",rnp.t-sp 22 II pr.t sw 5 (obv. 1); rnp.t-sp 22 II pr.t sw 26 (rev. 1),"Dyn. 20, year 22 Ramesses III ( Černý-Gardiner, Allam, Kitchen , Moezel )","The workman 2a-m-Nwn files a complaint in the onb.t against watercarrier Pn-Niw.t , who has taken his donkey and its young, which both died. After that 2a-m-Nwn has lodged four complaints, which have all been granted, but he has not been recompensed by Pn-Niw.t . The latter is punished and swears he will pay 2a-m-Nwn . After three weeks he brings 2a-m-Nwn a small amount of grain.",ir ink (obv. 3); anx n nb anx wDA snb (obv. 9); smi n=w NN (obv. 3); smi sw m onb.t (obv. 5); sDm r=f (obv. 7); onb.t hrw pn (obv. 1); DbA (verb ; obv. 6),"an. ( pA 4 rwD.w n mry.t ; obv. 2); an. ( pA 4 rwD.w n Xnw ; obv. 2); an. ( pAy rmT-is.t ; obv. 7); Pn-Niw.t (in-mw ; obv. 4, ~ 10 # (without title)); 2a-m-Nwn (rmT-is.t ; obv. 3)","According to Černý-Gardiner, Hieratic Ostraca , 15, this is the same handwriting as O. Ashmolean Museum 0054 (HO 49, 3).",ostracon,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True
O. Ashmolean Museum 0054,"O. Gardiner 0054; HO 49, 3","Limestone, 21.5 x 15.5 (if facsimile in Hieratic Ostraca is on scale of 1;1). Two sides; obverse: thirteen lines; reverse: eight lines. Black ink. Damaged; the ostracon has broken into three separate pieces; a large fragment is missing from the middle and bottom, as well as one from the top left of obverse. Of the reverse the top and middle is heavily damaged. Top obverse = bottom reverse.",note - protocol (?) : deposition - payment - transfer,complaint - conflict - death - donkey - grain - house - payment - term - textile - onb.t,No indication,"Černý-Gardiner, Hieratic Ostraca , 15 (description) and pl. 49-49A no. 3 (facsimile, transcription); Allam, Hieratische Ostraka und Papyri , 159-160 no. 156 (translation, commentary); Eichler, SAK 18 (1991), 194-195 and 198-199 (transliteration and translation of obverse 1-7 and reverse 3-6) ; Helck, Materialien III, 497-498 (translation); Janssen, Donkeys at Deir el-Medina , 30-31 (summary of contents, commentary); Kitchen, Ramesside Inscriptions V, 473-474 (transcription) ; Moezel, in: The Workman's Progress , 168-170 (transliteration, translation, commentary)",rnp.t-sp 20 II pr.t sw 2 (obv. 1),"Dyn. 20, year 20 Ramesses III ( Černý-Gardiner, Allam, Kitchen , Moezel )","A donkey (with its young?) was hired out to a watercarrier but most probably died. After proceedings in the onb.t he is obliged to recompense the owner, but failed to do so and mistreats a doorkeeper sent seeking compensation.",swD tA aA.t n NN r bAk.w=s (?) (obv. ~ 1 # and below 1); smi.tw=f m tA onb.t (obv. ~ 7-8 # ); DbA (verb; obv. 11),"Imn-nxt sA Ipwy (sS ; obv. 8); Imn-nxt sA Pn-6A-wr.t (sS ; obv. 11); 1r-m-wiA sA Ii-r-niw.t=f (obv. 4-5); 2a-m-WAs.t (aA ; rev. 3, ~ 5 # ); 2nsw-m-Hb (Hr.y-mDAy ; obv. 9) Incomplete: [...] ( in-mw ; obv. 1)","According to Černý-Gardiner, Hieratic Ostraca , 15, this is the same handwriting as O. Ashmolean Museum 0053 (HO 49, 1).",ostracon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
