cdli_id,publication,authors,excavation_no,genre,language,period,translation_status,has_atf,atf_line_count,has_translation,transliteration_text,translation_text
P361426,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361431,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,55,False,"wa-bar-tum sza | sza-la2-ti2-wa-ar | di2-nam i-di2-in-ma | i-na 5(asz) _gu2_ 3(u) _ma-na_ | _uruda sag10_ sza ba-al-t,u3-a | u3 {d}utu-e-nam a-na | a-szur3-i-di2 ip-qi2-du-ni | _ku3-babbar_ i-na szi2-im _uruda_ | ma-la2 iz-ku-a-ni | ba-al-t,u3-a i-ka3-na-ak-ma | {d}iszkur-s,u2-lu-li | ba-al-t,u3-a u2 {d}utu-e-nam | a-na a-szur3-i-di2 | i-pa2-qi2-du-ma _iti-kam_ | hu-bu-ur li-mu-um | en-na-su2-en6 a-na | 2(disz) _iti-kam_ a-na | ka3-ni-isz | i-lu-ku-ma e-ta-u2-ma | sza _ku3-babbar_ i-la2-qe2-u2 | 1(disz) t,up-pa2-am sza | 2(u) 4(asz) _gu2_ 1(u) _ma-na uruda sag10_ | sza hu-bu-ul {d}iszkur-s,u2-lu-li | sza-ni-am t,up-pa2-am | sza 3(asz) _gu2_ 5(u) 5(disz) _ma-na_ | _uruda sag10_ sza hu-bu-ul | id-na-a-szur u2 wa-wa-li | a-na {d}iszkur-s,u-lu-li | u3 {d}utu-e-nam | u3-sza-ar | _kiszib3#_ wa#-bar#-tim sza sza-la2-ti2-wa-ar | [wa-bar]-tum# sza sza-la2-ti2-wa-ar | [di2-nam i]-di2#-ma i-na | [5(asz) _gu2_ 3(u)] _ma-na uruda sag10_ | [sza ba]-al#-t,u3-a u2 {d}utu-e-nam a-na | [a-szur3-i-di2] _dumu#_ dingir-na-da ip-qi2-du-ni | [_ku3-babbar_ i-na szi2]-im _uruda_ ma-la2 | [iz-ku-a-ni ba-al-t,u3-a] | [i-ka3-na-ak-ma] | [{d}iszkur-s,u2-lu]-li# ba-al-t,u3-a | [u2 {d}utu-e]-nam a-na a-szur3-[i]-di2 | [i-pa2-qi2-du-ma _iti-kam_] hu-bu-ur | [li-mu-um e-na]-su2#-en6 | [a-na 2(disz) _iti-kam_ a-na ka3]-ni-isz | [i-lu-ku-ma e-ta-u2]-ma sza | [_ku3-babbar_ i-la2-qe2-u2 1(disz)] t,up#-pa2-am | [sza 2(u) 4(asz) _gu2_ 1(u) _ma-na] uruda sag10_ | [sza hu-bu-ul {d}iszkur]-s,u2#-lu-li | [sza-ni-am t,up-pa2-am] sza# | [3(asz) _gu2_ 5(u) 5(disz) _ma-na] uruda sag10_ | [sza hu-bu-ul] <<nam>> | [id-na-a-szur u2 wa]-wa#-li | [a-na {d}iszkur-s,u2-lu]-li | [u2 {d}utu-en]-nam# | [u2-sza]-ar#",
P361432,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361433,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361434,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,17,False,7(disz) me-at 7(u) 9(disz) | 2(disz) me-nu-ni-<a>-ni 1/2(disz) _ma-na_ 4(disz) 1/2(disz) _gin2_ | i-tur4-dingir / il5-qe2 | 1(disz) li-im 4(disz) me-at 6(u) | szu#-a-num | [1(disz)] li-im 6(disz) me-at | [(x)] 6(u) | [x x] _uruda_ 2(disz) me-at 2(disz) | [...] zi#?-tum? | [...] x ki 1(disz) _dug?_ | [x n 2(disz)] 1/2(disz)# _gu2# siki# hi-a_ | 1/3(disz)#? _ma-na la2_ 1/2(disz) _gin2_ | _dumu#_ a-gu-a / il5-qe2 | [1(disz)] li-im 5(u) 6(disz) zi-me-ru | x la2-be 2(u) 5(asz) _gu2 siki hi!-a_ | u3 1/2(disz) _ma-na_ 5(disz) _gin2_ | _ku3#-babbar_ a-zu il5-qe2,
P361437,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361438,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361441,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361443,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,15,False,i-nu-mi3 2(disz) _ansze_ isz-tu3 | ka-ni-isz3 i-di2-a-szur | _dumu_ a-ki-a-a ir-de8-a-ni | 4(disz) _gin2 ku3-babbar_ a-qa2-ti2-szu | i-di2-nu ni-is-ha-at | 1(disz) _ma-na_-im _ku3-babbar_ | sza be-u2-la2-tim | sza u2-ta-<<ta>>-e-ra-ni | 2(disz) 1/2(disz) _gin2_ | ni-is-ha-su2 1(disz) _gin2_ u2 | sza-du-a-su2 | 9(disz) 1/2(disz) _gin2 ku3-babbar ki_ | i-di2-a-szur _dumu_ a-ki-a-a | ni-ka3-si2 a-di2-ni | la2 ni-si2,
P361444,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361430,unpublished unassigned ?,nn,,,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P361575,"AfO 18, 494a [incorrect reference]",,,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,6,False,1/3(disz) _ma-na_ a x x x | ta-da-na-a | a-du-a u3 e-la2-li | i-szu-u2 a-na sza pa-ar-(ka3) | ta-sza-qal szu-ma la2 ta-asz2-(qul) | sa ab? za? a u3 x x x,
P361250,"AfO 31, 015ff","Donbaz, Veysel",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,54,False,"a-na um-mi3-a-ni / a-szur-{d}utu-szi / a-szur-i-mi3-ti2 | en-na-ma-nim / pu-zu-ta-a / u3 <sza> ki-ma | i-a-ti2 a-na a-szur-i-mi3-ti2 / qi2-bi-ma / um-ma | hu-ra-s,a-num-ma / ma-num / _ku3-babbar_ na-pu-am | i-na a-lim{ki} a-szur i-sze2-a-ni / u2-ul / ma-num | sza i-ka3-ni-isz / _ku3-babbar_ s,a-ru-pa2-am a-na-ru-qi2-a | i-di2-na-ni / a-ta / i-na x-x ka3-ni-isz{ki} | 3(asz) _gu2 an-na_ 2(u) _tug2 hi-a_ u3 5(disz)? _ma-na ku3-babbar_ | ta-di2-na-ma 1(u) 2(disz) _ma-na ku3-babbar#_ t,up-<pa2>-ka3 / ta-al-pu-ut | u2 szal2-mah / ma-la2 / _ku3-babbar_ / i-di2-na-ni / li-bu-szu | i-de8 / u2 ma-num / i-li-pi3-tim / sza a-szur | i-di3-na-ni / a-na lu-qu2-ut 6(disz) _ma-na ku3-babbar_ | sza i3-li2-a-num / i-di2-na-ni 3(disz) _ma-na ku3-ki_ | al-pu-su2 / a-ba-u2-a be-lu-a / a-tu3-nu a-di2-ni | sza na-ri-im / si2-ip-ha-tim / la am-szi2 a-tu3-nu | ur-ki-ti2 / ta-ah!-i-da-ma / ta-asz2-tap-ra-ni / i-lu-um | lu i-de8 / a-pu-uh3 / li-bi4-im / ta-da-nim | i-pi3-im / u3 li-sza-nim ta-li-ka3-ma | sza a-na _dingir_ / la2 dam-qa2-ni / ta-asz2-tap-ra-nim u3 a-wi!?-lam | la ta-ma-ha-ra / u2-la2 tu3-sza-ha-za-ni / szal-mah | sza isz-tu3 _ku3-babbar_ / i-di2-na-ni / li-si2-ma | _ku3-babbar_ / u2 s,i2-ba-su2 li-il5-qe2 / u3 a-ta | 3(asz) _gu2 an-na_ 2(u) _tug2 hi-a_ 5(disz) _ma-na ku3-babbar_-ap2-ka3 | sza i-na ka3-ni-isz{ki} / ta-di2-na-ni | te2-er-ta-ka3 a-na sza ki-na / ku-a-ti2 | li-li-kam-ma / la-asz2-<qu2>-ul u2 t,up-pi3 | <a>-sza ki-ma i-a-ti2 di2-in / u2 szu-ma | a-na-kam / la2-qa2-am / la2 ta-mu-a / szi2-si2-ma | isz-ti2 sza ki-ma / i-a-ti2 u2 _ku3-babbar_-ap2-ka3 | lu-sze2-bi4-la2-kum / u2 ma-ma-an / sza i-na a-lim | a-szur i-sze2-a-ni-<ni> / li-si2-ma _ku3-babbar_ u2 s,i2-ba-su2 | li-il5-qe2 ma-ma-an / la2 i-ba-ki | ma-ma-an la2 e-lu / u3 a-ni-u2-tim / i-ka3-ni-isz-ki3 | sza a-na-ku u2-la2-pi3-tu3 / t,up-pi2-ku-nu i-ka3-ni-isz3 | i-ba-szi2-u2 / a-na-kam u2-ba-a-szu-nu / u2 i3-li2-<a>-lum2 | sza iq-bi4-u2 / um-ma szu-ut-ma 2(u) _ma-na ku3-babbar_ | ha-bu-lam u2-la2 a-na-ku / ha-bu-la2-ak-szu-um | lu-qu2-su2 a-na a-szur-i-mi3-ti2 u2 ah-sza-lim / i-di2-in-ma | u2 _ku3-babbar_ i-ra-de8-<u2>-szu-ma / sza-bu / i-mi3-nu / ni-ka3-si2 | ni-si2-u2 / la2 wa-sza-ab2 / mi3-szu-um / la2 iq-bi4 | um-ma szu-ut-ma 2(u) _ma-na ku3-babbar_ / i-s,e2-ri-szu | i-szu / i-lu-um lu i-de8 / isz-tu3-ma / a-sa3-ri-im | u2 ha-bu-lam / a-tu3-ru 4(u) _ma-na ku3-babbar_-pi3 | li-ba-ak-nu-ma / i-de8 / ma-la2 tu3-sza-asz2-ta-ni-ni | u2 me-eh-ru-u2-a / a-ma-kam / i-<ba>-szi2-u2 | il5-ba-ni 5(disz) _ma-na ku3-babbar_ 1(disz) _ma-na ku3-ki_ ha-bu-lam | i-la2-kam a-na-kam ne2-ta-wu i-hi-li-at-ma | nu-du-a-e / a-di2-szu-um / te2-er-ta-ku-nu | la2 u2-qa2-a / a-na-kam / sza _ku3-babbar_ i-di2-nu-ni-ni | u2-sza-ba-a-szu-nu / a-ma-kam t,up-pi3-a | <a>-sza ki i-a-ti2 / di2-na t,up-pi3 a-num me-eh-ra-at / t,up-pi3 sza isz-tu3 | pu-ru-ti2-im / isz-pu-ra-ni | _igi_ 5(disz) um-mi3-a-ni / szi2-ta-szi2-a-ma a-na ha-al-pi3-im | ha-li-ip li-<iq>-bi4-u2",
P361251,"AfO 35, 043","Donbaz, Veysel",kt n/k 0072,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,20,False,"_kiszib3_ i-a-li-a-asz2 _gal_ s,a-bi-im | sza _gal_ si2-ki-tim | _kiszib3_ szi2-hu-ur-pi2-a | _kiszib3_ a-ta-ta _dumu_ du-sza | _kiszib3_ szu-pu-na-ah-szu _dumu_ pe2-ru-wa# | _kiszib3_ szu-ri _dumu_ i-na-ra-wa-an | _kiszib3_ zi-zi-la2 a-szi2-ti2-szu | 2(disz) 1/2(disz) _ma-na ku3-babbar_ | szi2-im _e2#_{[be-ti2}-szu] | szu-[ri] _dumu_ i-na-ra-wa-an | u3 zi-zi-la2 a-sza-[su2] | a-szi2-e-et _dumu_ a-ru-[ru-ba-asz2] | u2-sza-bi-szu-nu-ma# [a-na a-szi2-et] | u3 ma-ri-szu [(...)] | u3 sza tu3-si2-[nim] | u3 ma-ma-an u2-[la2 i-tu3-wa]-ar | sza i-tu3-ru-szu | 5(disz) _ma-na ku3-babbar_ | a-na a-szi2-e-et | u3 ma-ri-szu / i-sza-qu2-lu",
P361252,"AfO 35, 048-049","Donbaz, Veysel",kt n/k 0071,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,15,False,_kiszib3_ zu-pa2 / _dumu_ wa-ar-ki-ti2-la2 | _kiszib3_ a-szi2-et | _dumu_ a-ru-ru-ba-asz2 | _kiszib3_ li-li | _dumu_ szu-up-a-ah-szu | wa-a-na-ah-szu | me-ra-szu / a-na | 2/3(disz) _ma-na_ 5(disz) _gin2 ku3-babbar_ | a-szi2-mi3-im i-di2-szu | a-na 4(disz) sza-na-tim | _ku3-babbar_ / i-sza-qal / szu-ma | la2 isz-qu2-ul / u2 i-ta-ru-szu | a-bu-szu / u2 um-mu-szu | a-szi2-mi3-im i-di2-nu-szu | me-ni / isz-a-am-szu,
P361253,"AfO 35, 049-050","Donbaz, Veysel",kt n/k 0073,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,14,False,"_kiszib3_ ta-ri-ku-da | _dumu_ szu-mi3-a-wa-a | _kiszib3_ a-lu-lu-u2 | _dumu_ wa-al-ha-asz2-na | _kiszib3_ pe3-ru-wa _dumu_ za-pa2-li | _kiszib3_ szi2-wa-asz2-ku-ni-a-an | a-szi2-ti2-szu 1/3(disz) _ma-na_ 2(disz) 1/2(disz) _gin2 ku3-babbar_ | i-s,e2-er pe3-ru-wa | u3 szi2-wa-asz2-ku-ni-an a-szi2-ti2-szu | a-szi2-et i-szu | i-nu-mi3 | a-na e-ra-szi2-im | u2-s,i2-u2-ni | _ku3-babbar_ i-sza-qal",
P361254,"AfO 35, 049-051","Donbaz, Veysel",kt n/k 0074,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,18,False,_kiszib3_ na-ki-u2-ma-an _dumu_ szi2-pi3-ma | _kiszib3_ ta-ri-ku-da _dumu_ su-mi3-a-wa-a | _kiszib3_ a-lu-lu-u2 _dumu_ wa-al-ha-asz2-na | _kiszib3_ hi-isz-ta-ah-szu-szar um-mi3-szu | _kiszib3_ a-ra-wa-ar-ha-[mi3-na] | a-hi-szu | 2/3(disz) _ma-na_ 5(disz) _gin2 ku3-babbar#_ | szi2-im ta-li-a | a-na hi-isz-ta-ah-szu-szar | u2 a-ra-wa-ah-ha-mi3-na | a-szi2-et isz-qu2-ul-ma | isz-a-am-szu / szu-ma be-lu | tu3-zi-ni-im u2-la2-ma | ma-ma-an / a-szu-mi3 ta-li-[a] | a-na a-szi2-et i-tu3-a-ar | hi-isz-ta-ah-szu-szar um-ma-sza | u2 a-ra-wa-ar-ha-mi3-na | a-hi-szu u2-bu-bu-szu,
P361255,"AfO 35, 051-052","Donbaz, Veysel",kt n/k 0075,,Akkadian,Old Assyrian (ca. 1950-1850 BC),no translation,True,15,False,_kiszib3_ szi2-im-nu-ma-an | _kiszib3_ pe3-ru-a me-er-i-szu | _kiszib3_ ha-pi3-a / a-hi-szu / _kiszib3_ | ni-wa-ah-szu#-szar# / a-ha-ti2-szu | u2 be-ti2-szu#-nu | _kiszib3_ ta-ri-ku-ta | _kiszib3_ ha-pu-a-la2 a-hi-szu | _kiszib3_ me-i-me-et szi2-mi3-i | sza szi2-im-nu-ma-an pe2-ru-a | ha-pi3-a / ni-wa-ah-szu-szar | u3 be-ti2-szu-nu 2/3(disz) _ma-na_ a-szi2-et | isz-qu2-ul 1(u) _gin2-ta ku3-babbar_ | i-na sza ni-pa-asz2 | i-sza-qu2-lu isz-ti2 _ku3-babbar_ | uk-ta-lu,
P361256,"AfO 35, 051-053","Donbaz, Veysel",kt n/k 0076,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,21,False,"_kiszib3_ ka3-tu3-a _dumu_ ba-lu-i | _kiszib3_ ka3-lu-u2-a _dumu_ ta-li-a | _kiszib3_ a-zu-ni-na a-szi2-ti2-szu | _kiszib3#_ ha-asz2-ha-ur-ra | [il5]-tum u3 _dingir hi-a_ | i-na ba-ri-ni lu szi2-bu | [(x)] 2/3(disz) _ma-na_ 5(disz) _gin2_ | _ku3#-babbar_ i-s,e2-er ka3-lu-u2-a | u3 a-zu-ni-na a-szi2-ti2-szu | wa-al-hi-isz-na u3 | pi3-it-ha-na me-er-e-szu | a-szi2-e-et i-szu i-nu-mi3 | a-zu ru-ba-um sza lu-hu-sa3-ti2-a | me#-tu3 _ku3-babbar_ il5-qe2-u2 | a-na _mu 6(disz):sze3_ 1/2(disz) _ma-na_ | _ku3-babbar_ i-sza-<qu2-lu> szi2-ti2 _ku3-babbar_ | 1(u) _gin2-ta_ i-sza-tim | i-sza-qu2-lu _ku3-babbar_ i-qa2-qa2-ad | szal2-mi3-szu-nu | u3 ke-ni-szu-nu | ra-ki-is",
P361416,"AfO 35, 52-53","Donbaz, Veysel",kt n/k 0077,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,17,False,"_kiszib3_ ep-szu-da-ak | [_kiszib3_ a]-szur#-na-da | [_dumu_ x-x]-a _kiszib3_ ha-nu | _kiszib3_ sza-ra-pu-nu-a | _kiszib3_ hu-ur-lu-ma-an | 1/2(disz) _ma-na ku3-babbar_ | i-s,e2-er | hu-ur-lu-ma-an | a-szi2-ti2-szu u2 me-er-e-szu | a-szi2-e-et / i-szu 1(u) _gin2_ | a-na ha-ar-pi3-im i-sza-qal | 1(u) _gin2_ a-na sza-ni-im | ha-ar-pi3-im i-sza-qal | 1(u) _gin2_ a-na sza-li-isz3-tim | ha-ar-pi3-im i-sza-qal | szu-ma la2 isz-qu2-ul | 2(disz) _ma-na ku3-babbar_ i-sza-[qal]",
P272900,"AHDO 1,107","Lewy, Julius",,Legal,,Old Assyrian (ca. 1950-1850 BC),no translation,True,20,False,"_kiszib_ ma-ra sza kam-ma-li-a | _kiszib_ szu-li-a sa2-zu-e-im | _kiszib_ kam-ma-li-a-ta-ra-wa | _kiszib_ du-wa-zi | _kiszib_ sza-ar-ba a-lu-lu-wa | u2 a-sza-su2 bu-na-mu-wa-di2 | i-na da-na-tim | a-na wa-al-ku-a | i-di2-szu-nu | i-na da2-na-ti2 | u2-ba-li-su2-nu | a-lu-lu-wa | ur-a-su2 a-sza-su2 | am-a-su2 szu-ma | a ma-ti-ma | ma-ma-an | ib-ta-qar-szu-nu | 2 _ma-na ku3-babbar_ a-na | wa-al-ku-wa i-sza-qal | u2-sze2-s,a",
P361576,"Akkadica 018, 31-44","Uzunalimoğlu, Ayşe",,Letter,Akkadian,Old Assyrian (ca. 1950-1850 BC),no translation,True,34,False,"a-na i-na-a qi2-bi-ma | um-ma szu-su2-en6-ma | a-szur3-i-di2 _dumu_ kur-ub-esz18-dar | sza-nu-na-tim i-na | ka3-ar ka3-ar-ma | e-ta-wu-ka3 um-ma szu-ut-ma | i-na-a t,up-pa2 am | sza 2(disz) _ma-na ku3-babbar la2_ i-di2-nam | sza be2-u2-la2-ti2-a? x-ka3-x-szu | a-hi-a il5-pu-ut-ma# | _ku3-babbar la2_ i-di2-nam | szi2#-be2-e i-szu-szu-um | 2(u) _ma-na ku3-babbar_ a-na | szi2-a-ma-tim a-na a-lim{ki} | i-di2-nam-ma isz-tu3 | ka3-ni-isz a-te2-ga-ra-ma | a-s,e2-er sza ki-ma szu-a-ti2 | isz-pu-ur-ma ma-asz2-ka3-tam2 | sza a-na a-lim{ki} u2-sze2-bi4-la2-ni-ni | e-t,i2-ru-ni-ma a-na ka3-ni-isz | a-s,e2-ri-szu _ku3-babbar_ usz-te2-ri-bu | a-bi a-ta be-li2 a-ta a-s,e2-er | i-qa2-qi2-ri-im da-nim | usz-ba-ti2-ni a-wi-lum2 | la2 da-mi-iq u2 szu-ut szu-um-ka3 | _igi_ a-lim{ki} i-na la2 i-di2-im | e i-iz-ku-ur na-asz2-pe2-ra-tim | a-na a-lim{ki} a-s,e2-er x | sza ki-ma ku-a-ti2 la2-pi3-it-ma | i-nu-mi3 szu-um-ka3 [...] | [...] nu i-la2 i-di2-im | i-za-ku-ru li-zi-zu-ma a-wi-lam# | lu-ba-i-szu u2-za-ka3 ap2-ti2 | ma-la2-ka3",
P357324,"Akkadica 042, 05, Ass 13058f","Donbaz, Veysel",Ass 13058f,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P357323,"Akkadica 042, 06, Ass 13058e","Donbaz, Veysel",Ass 13058e,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P357327,"Akkadica 042, 06, Ass 13058g","Donbaz, Veysel",Ass 13058g,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P357326,"Akkadica 042, 06, Ass 13058k","Donbaz, Veysel",Ass 13058k,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P357328,"Akkadica 042, 06, Ass 14479","Donbaz, Veysel",Ass 14479,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P391079,"Akkadica 042, 07 Kt 84/k 3","Donbaz, Veysel",kt 84/k 003,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,True,3,False,5(disz) _ma-na ku3-sig17_ liq-tum | 1(u) 5(disz) _gin2-ta ku3-babbar_-ap-szu | 1(asz) _gu2_ 1(u) 5(disz) ma-na,
P357325,"Akkadica 042, 07, Ass 13058i","Donbaz, Veysel",Ass 13058i,Mathematical,,Old Assyrian (ca. 1950-1850 BC),no translation,False,0,False,,
P360460,"AKT 1, 01","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,17,False,"1(u) 2(disz) _gin2 ku3-babbar_ | i-s,e2-er | la2-ma-si2-tim | sza-at-e-a | ti2-szu isz-tu3 | ha-mu-usz-tim | sza# {d}mar-tu-ba-ni | [u2] szal2#-ma-a-szur | [x _gin2-ta_] | [_ku3-babbar_ s,i2-ib]-tam2# | [i]-na _iti-kam_ | tu3-s,a-ab2 _iti-kam_ | ma-hu-ri!-li | li-mu-um | szu-hu-bu-ur | _igi_ ku-ra | _igi#_ i-ku-pi3-im",
P360461,"AKT 1, 02","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,19,False,"1(disz) _ma-na ku3-babbar_ | i-s,e2-er e-la2-a | u3 a-szur-ma-lik | puzur2-a-szur i-szu isz-tu3 | ha-musz-tim sza puzur2-a-szur3 | a-na 7(disz) ha-am-sza-tim# | i-sza-qu2-lu szu-ma | la2 isz-qu2-lu 1(disz) 1/2(disz) _gin2-ta#_ | i-na _iti-kam_ s,i2-ib-tam2 | u2-s,u2-bu _iti-kam_ | te2-i-na-tim | li-mu-um | a-szur-i-mi3-ti2 | ma-la2-hu-um _ku3-babbar_ | i-qa2-qa2-ad | szal2-mi3-szu-nu u3 | ke-ni-szu-nu ra-ki-is | _igi_ i-ku-pi3-a | _igi_ zu-zu-ba-ar",
P360462,"AKT 1, 03","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,26,False,"2(u) 3(disz) 1/2(disz) _ma-na_ 3(disz) _gin2_ | _ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er i-ku-nim | a-szur-i-mi3-ti2 i-szu | isz-tu3 ha-musz-tim | sza {d}mar-tu-ba-ni | u3 i-ku-nim | a-na 4(u) ha-am-sza-tim | i-sza-qal szu-ma | i-na u4-mi3-szu | ma-al-u2-tim | la2 isz-qu2-ul | 1(disz) 1/2(disz) _gin2-ta_ | i-na _iti 1(disz)-kam_ | a-na 1(disz) _ma-na_-im | s,i2-ib-tam2 u2-s,a ab2 | _iti 1(disz)-kam_ a-la2-na-tim | li-mu-um su2-ka3-li2-a | _igi_ a-szur-sipa | _igi_ a-zu-na-a | _igi_ a-szur-ma-lik | . [_kiszib3_ a-szur]-sipa# _kiszib3_ a-zu-na-a | . [_kiszib3_ a-szur]-ma#-lik _kiszib3_ i-ku-nim | . [2(u) 3(disz) 1/2(disz)] _ma-na_ 3(disz) _gin2_ | i-ku-nu-um | _dumu_ i3-li-ba-ni",
P360463,"AKT 1, 04","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,13,False,"1/3(disz) _ma-na ku3-babbar_ i-s,e2-er | ma-ah-szi2 sza pu-nu-a u3 ni-wa-ah-szu-szar | u3 szi2-wa-na-la a-szur3-ma-lik i-szu | a-na qi2-ti2-ip <<um-mu-szu>> | ki-ra-nim | i-sza-qu2-lu | szu-ma la isz-qu2-lu | 2(disz) _gin2-ta_ s,i2-ib-tam2 | i-na _iti-kam_ | u2-s,u2-bu | _igi_ en-um-a-szur3 | _igi_ puzur4-a-szur3 | _igi_ ha-pu-a-la",
P360464,"AKT 1, 05","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,18,False,"1(u) _gin2 ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er en-nam-a-szur3 | _dumu_ ku-ur-ku-ur | a-hu-qar i-szu | isz-tu3 ha-mu-usz-tim | sza i-tur4-dingir u3 | a-szur3-ta-ak-la2-ku | _iti-kam_ s,i2-ip-im | a-na 1(u) 5(disz) ha-am-sza-tim | i-sza-qal szu-ma | la2 isz-qul2 ki-ma | a-wa-at ka3-ri-im | a-na 1(disz) _ma-na_-im | 1(disz) 1/2(disz) _gin2-ta_ s,i2-ib-tam2 | u2-s,a-ab2 li-mu-um | a-szur3-_sag10_ | _igi_ ki-li-a | _igi_ puzur4-esz18-dar",
P360465,"AKT 1, 06","Bilgiç, Emin, et al.",,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,16,False,"2(disz) _ma-na ku3-babbar_ | s,a-ru-pa2-am ni-is-ha-su2 | _diri_ sza-du-a-su2 | sza-bu ku-nu-ku | sza e-na-ah-dingir | u2 i-a-ti2 a-na | kur-ub-esz18-dar e-na-ah-dingir | a-na a-gi-a ip-qi2-id _ku3-babbar_ | sza be-u2-la2-ti2-a | 3(disz) 1/6(disz) _gin2 ku3-babbar_ | szi2-ti2 _ku3-babbar_ sza i-szi2-im | _tug2#_-[ba-ti2-szu ha-al-qu2-tim] | a-na a-gi-a ap2-qi2-id | _igi_ i-di2-a-bi4-im | _dumu_ a-szur-gal | _igi_ dan-a-szur",
