record_id,title,doc_type,date_text,date_when,language,provenance,summary,keywords,transcription_text,translation_text,has_translation,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
100542.tei,Pap. Berlin P. 15521,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Zahlung; Quittung,"Ns-H̱nm-(pꜣ-)mtr sꜣ Ns-nb-ꜥnḫ pꜣ mr-šn H̱nm ḏı͗=k ı͗n=w nꜣy šꜥ.t.w sḏm=y nꜣy md.wt r.hb=k n.ı͗m=w hb=k (r-)dbꜣ pꜣy ḥḏ (dbn) 2 ḏd ḏı͗ Tqy Cf. Den Brinker / Muhs / Vleeming, DBL (2005). Reading variant Zauzich, P. Berl. Eleph. 1 (1978): Tq⸢rṱ⸣. The name maybe identical with the name Tgrṱry in Pap. Berlin P. 13579 line 6. ḏı͗=y s šn=y Tyqy Cf. Den Brinker / Muhs / Vleeming, DBL (2005). Reading variant Zauzich, P. Berl. Eleph. 1 (1978): Tjqrṱ. The name maybe identical with the name Tgrṱry in Pap. Berlin P. 13579 line 6. ḏd=f n=y mtw=k pꜣ ı͗.ı͗r-hb n=y n.ı͗m=w r ḏı͗.t s n=y nꜣy ı͗.ı͗r=y rḫ ı͗r=y s šp=w (s) n ı͗p ẖn nꜣ ḥḏ r.hb=k n=y n.ı͗m=w hb=w n Nḫṱ-Mn sꜣ Sbk-ḥtp nty šn r ḥ.t-nṯr Yb sẖ Br n ḥsb.t 18 ı͗bd 1 ꜣḫ.t sw 28 ı͗.ı͗r-ḥr Ns-H̱nm-pꜣ-mtr sꜣ Ns-nb-ꜥnḫ pꜣ mr-šn H̱nm","[en] (To) Eschnom(p)metis, son of Snebonychos, the lesonis of Chnoum. You have ordererd these letters to be brought. I have heard these [matters] concerning which you sent to me For translation cf. also Den Brinker / Muhs / Vleeming, DBL (2005).. You have sent on account of this 2 silver (deben) the following: Tiqi has caused me to give it. I have asked Tiqi. [_] He has told me: ‘It is you who applealed to me concerning this matter to give it Scil. the amount of money. to me.’ Cf. Den Brinker / Muhs / Vleeming, DBL (2005). Reading variant Zauzich, P. Berl. Eleph. 1 (1978): „… dass Du es bist, 6| den sie zu mir geschickt hat, um sie (die Geldbeträge) mir zu geben.“ That what I could do, I have done it. They Scil. the 2 deben. are redeemed among the amounts of money concerning which you have sent to me. Cf. Den Brinker / Muhs / Vleeming, DBL (2005). Reading variant Zauzich, P. Berl. Eleph. 1 (1978): „die Du mir geschickt hast.“ They have sent to Nechtminis, son of Sochotes, who inspects in the temple of Elephantine. Written by Belles in the 18th regnal year, 28th Thoth. To Eschnompmetis [_] son of Snebonychos, [the] lesonis of Chnoum.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100543.tei,Pap. Berlin P. 15527,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Aswan / Syene",,Schiffsfahrt; Syene; Chnum-Tempel; Philae; Reise,"ḫrw Ḥr sꜣ Krḏ Reading variant Erich Lüddekcens, Demotisches Namenbuch (1980-2000), 806: „Harpkolluthos“, Ḥr-pꜣ-krḏ. Cf. Den Brinker / Muhs / Vleeming, DBL (2005). The reading of the name Horos of the sender if this letter fits with the line Vso 17, where a Horos is mentioned as the writer. m-bꜣḥ Ns-pꜣy=w-tꜣ.wı͗ H̱nm-m-ꜣḫ.t Wsı͗r-wr nꜣ wꜥb.w Ḥr-wr ı͗ ḏı͗ Pꜣ-Rꜥ qy pꜣy=w ꜥḥꜥ ḫpr ı͗bd 3 pr.t sw 17 tw=y ı͗w.w For the Reading cf. Den Brinker / Muhs / Vleeming, DBL (2005). r Pr-ı͗w-rq ı͗rm Gm=w-Ḥp sꜣ Pa-rṱ Pa-tꜣ.wı͗ sꜣ Pa-ḫy Pa-nfr sꜣ Gm=w-Ḥp ḏd ı͗w=n wšd ı͗w=n ꜥḥꜥ ı͗rm=ṯn ḏd=w n=n šm=w n=w r rsy r pꜣ tꜣ nḥs ı͗n šm=s r ḥꜣ.ṱ=ṯn ḏd bn-ı͗w=n ı͗r pꜣ rwš tꜣ nty ı͗w=ṯn ẖn=s ḥw r-ḥr=ṯn ı͗w=n snt n H̱nm n ḥw r-ḥr=ṯn ꜥn s.t-dbꜣ nb r.šp=n n pꜣ ı͗wn ı͗.ı͗r=n ı͗r=w (r-)dbꜣ nꜣ md.wt rn=w r ḏı͗.t wḏꜣ nꜣy=n nṯr.w ı͗.ı͗r pꜣy bk pḥ r.r=k Reading variant Zauzich, P. Berl. Eleph. 1 (1978): {r-r=k} &amp;amp;amp;amp;lt;r-ḥr-ṯn>. ı͗.mn r pꜣy=ṯn ı͗rpy pꜣy=ṯn ṯꜣw my wḏꜣ=f m-ı͗r ı͗r wš n ı͗y r Pr-wꜥb n pꜣ grḥ m-ı͗r ḏı͗.t ẖtb ṱ pꜣ nṯr r wꜥ gy šn=y Nꜣ-nfr-ı͗b-Rꜥ pꜣ ḥm-nṯr H̱nm (r-)dbꜣ pꜣ wḏꜣy nꜣ ı͗rpy.w mn ḏꜣ nb ı͗.ı͗r=y pḥ r Swn n rhy n sw 15 ı͗r=y nꜣ md.w(t) n Swn n sw 16 bn-pw=y srf r ı͗y r ꜥḥꜥ ı͗rm=ṯn ı͗w=y ḫrp r ı͗y r Pr-(ı͗w-)rq n pꜣ hrw ḏd ı͗w=y (r) ꜥḥꜥ ı͗rm=ṯn ı͗w=s (n) ḥꜣ.ṱ=y ı͗.ı͗r=ṯn ı͗p n.ı͗m=n r ḫyr nꜣ-wḏꜣ For the transcription cf. Den Brinker / Muhs / Vleeming, DBL (2005). Reading variant Zauzich, P. Berl. Eleph. 1 (1978): nꜣ-nfr. ḥꜣ.ṱ=n ı͗.ı͗r pꜣ nṯr (n) ḥw r-ḥr=ṯn ı͗.ı͗r=ṯn nw r pꜣy bk m-ı͗r wrr r pꜣy=ṯn ı͗rpy sẖ Ḥr ḥsb.t 18 ı͗bd 3 pr.t sw 17 ı͗.ı͗r-ḥr nꜣ wꜥb.w H̱nm","[en] Voice of Horos, son of Kolluthos before Spotous, Chnoummachis (and) Osor[oeris], the wab priests of Haroeris. Oh may Pre cause their lifetime to be long! The 17th of Phamenoth happened, and I came to Philae with Komoapis, son of Parates, (with) Patus, son of Pachois, (and with) Panouphis, son of Komoapis, to worship you (and) to visit you. We are told: ‘They traveled south to the land of the Nubians.’ Did you not realize, that we worry about the (situation) in which you are much more than you (by yourself?)? We fear Chnoum even more than you! Every calamity which we received on the voyage, it was on account of the matters in question, in order to keep our gods safe. Once this letter reaches you, come (back) to your temple! Your breath: May it be thriving! Do not stop coming to the Abaton in the night! Do not let the god penalize For translation, cf. Den Brinker / Muhs / Vleeming, DBL (2005). me in some manner! I have queried Nepherpres, the priest of Chnoum, about the well-being of the temples. There is no disadvantage. I came to Syene when it was evening of the 15th day. I finished the matters in Syene on the 16th day. I have not lost time to come and to meet with you, rising early to come to Philae today and to meet with you, because it was close to my heart. (But) you consider us to be enemies! Our heart is more open towards the god than towards you. Once you see this letter, do not delay to come (back) to your temple! Written by Horos in the 18th regnal year, 17th of Phamenoth. To [_] the wab priests of Chnoum.",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100545.tei,Pap. Berlin P. 15607,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Orakel; Isis; Auskunftsersuchen; Beschwerde,tk ḥꜣ.t pꜣ hrw r-dbꜣ šn pꜣy=y wḏꜣ m-bꜣḥ ꜣs.t ı͗rm nꜣ ḫm- ẖr(.w) ı͗rm nꜣ mšꜥ.w nty ı͗w=y (r) ı͗r=w ꜥn bn-pw=k hb n=y md(.t) nb(.t) ı͗. ı͗r=k ḥr r-r=s my ḥn=w s (r) ḏı͗.t šn(=w) pꜣy=y wḏꜣ pꜣ hrw ı͗rm pꜣ wḏꜣ dy tꜣy=y s.ḥm.t ı͗rm nꜣ ḫm- ẖl.w ı͗rm pꜣ wḏꜣ tꜣ s.t ḥꜥ=y ı͗rm nꜣ md(.t) r.ḏd=y ı͗.ı͗r-ḥr=k ı͗w=w sḫ r pꜣy rmṯ sẖ Pꜣ-ḏı͗-ꜣs.t sꜣ Pꜣ-ḏı͗- n ḥsb.t 3.t ı͗bd 2 ꜣḫ.t sw ꜥrqy,"[en] [I have sent a letter to you earlier to cause you to ask about my well-being before Isis, and about that of (my) children and about the journeys which I will undertake again. You have not sent to me concerning anything to which you gave attention For the reading cf. Den Brinker / Muhs / Vleeming, DBL (2005), 51. Reading variant Zauzich, P. Berl. Eleph. 1 (1978): „die Du deswegen unternommen hast“.. Let it be ordered to cause one to ask about my well-being (still) today, and (about) the well-being of my wife and (my) children, and (about) the well-being of my own place and the matters which I told you (and) which affect this man. Written by Peteesis, son of Pete-[///], in the 3rd regnal year, 30th of Paophi.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100546.tei,Pap. Berlin P. 15611,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Verrechnung; Geld; Kleidung,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100561.tei,Pap. Berlin P. 23577,papyrus,,,egy-x-demep-Egyd-x-Egydolmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ḫrw Ḥr-nfr sꜣ Ḥr-wḏꜣ m-bꜣḥ pꜣy=f ḥry Sr-Ḏḥwtı͗ pꜣ mr-šn ꜣs.t ı͗ ḏı͗ Pꜣ-Rꜥ qy pꜣy=f ꜥḥꜥ ı͗-ı͗r-ḥr pꜣy=f ḥry,"[en] Voice of Harnouphis, son of Haryotes, before his master ..?.., son of Sirthotes, the lesonis of Isis. Oh my Pre cause his [lifetime!] to be long! [///] To [_] his master.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100604.tei,Pap. Berlin P. 23657,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Biggeh or Philae",,Grüße; Lieferung,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100606.tei,Pap. Berlin P. 23664,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Lieferung; Lebensmittel; Wein,ḫrw Pa-ḥr sꜣ Ns-pꜣ-mtr m-bꜣḥ wṯs-Rꜥ Wsı͗r-wr pꜣ ḥm-nṯr ı͗ ḏı͗ Prꜥ qy pꜣy=f ꜥḥꜥ mn ⸢ḥt ḥr ḏı͗ nꜣ ı͗rp. w⸣ ṯꜣy ı͗.ı͗r-ḥr wṯs-Rꜥ Wsı͗r-wr,"[en] Voice of Payris, son of Espmetis, before the carrier-of-Ra Osoroeris, the priest. [_] Oh may Pre cause his lifetime to be long! There was no payment(?) regarding the delivery of the wine ..?.. [///] [///] To the carrier-of-Ra Osoroeris.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100607.tei,Pap. Berlin P. 23665,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Ankunft; Süden,ı͗.ı͗r-ḥr Ns-H̱nm-pꜣ-mtr pꜣ mr-šn Pa-ḥy sꜣ Ṯꜣy-n-ı͗m=w pꜣ rd Gm=w-ḥp pꜣ ı͗w r rsy ı͗.ı͗r-ḥr Ns-H̱nm-pꜣ-mtr pꜣ mr-šn,"[en] To Eschnump[metis, the lesonis]. Pais, son of Samaus, the attorney of Komoapis, the [///], has come to the south ⸢..?..⸣ [///] [///] To Eschnoum[_]pmetis, the lesonis.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100613.tei,Pap. Berlin P. 23688,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,Pꜣ-šr-Twtw sꜣ Ḏd-ḥr pꜣ nty ḏd tw=y ı͗r nꜣ sm.w n Pꜣ-mr-ı͗ḥ n pꜣ sẖ Pꜣ-mr--ı͗ḥ,"[en] Psentotoes, son of Teos, is the one who speaks: ‘I greet Pelaias [///] [///] to the scribe (scil. the office) of Pelaias.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100615.tei,Pap. Berlin P. 23704,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ḫrw Sr- Ḏḥw.tı͗ sꜣ Ḥr-nfr m-bꜣḥ Ns- H̱nm-pꜣ-mtr pꜣ mr-šn ı͗ ḏı͗ Pꜣ-Rꜥ qy pꜣy=f ꜥḥꜥ ı͗n=w n=y,"[en] Voice of Sir- [thotes], son of Harnouphis, before Es--chnoumpmetis, the lesonis. [Oh] may Pre cause his lifetime to be long! It was brought to me [///]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100618.tei,Pap. Berlin P. 23597,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Leben (Text 2); Konjugation (Text 2); Verb (Text 2); Abrechnung (Text 1); Getreide (Text 1),ḥsb.t 2.t ı͗bd 4 3 ⸢..?..⸣ 3 (rtb) sw 3(?) 2 (rtb) sw 3.t 2 (rtb) sw 3.t ḫr=ṯ n=y ı͗ ꜥnḫ=f ı͗ ꜥnḫ=s ı͗ ꜥnḫ=k ı͗ ꜥnḫ=w ı͗ ꜥnḫ=n ı͗ ꜥnḫ=ṯn ı͗ ꜥnḫ=ṯ ı͗ ꜥnḫ=y (?),"[en] 2nd regnal year, 4th month [///] [///] [///] ⸢..?..⸣ [_] ⸢..?..⸣ [///] 3 [_]⸢..?..⸣ [///] 3 [_] (?) (Artabas of) wheat. [///] 2. [_] 3 (Artabas of) wheat. [///] 2. [_] 3 (Artabas of) wheat. You have said to me: Oh may he live, oh may she live, oh may you (masc.) live, oh may they live, oh may we live, oh may you (pl.) live, oh may you (fem.) live, oh may I live.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
100622.tei,Pap. Berlin P. 15646,papyrus,,,egy-x-demep-Egyd-x-Egydolmd,"Egypt Upper Egypt, 1st nome Elephantine",,,ı͗w=w ḏd mt tj ı͗w=w gm=s ı͗w bn-pw=y ı͗w=w (r) ḏı͗.t ꜥḥꜥ=y ı͗.ı͗r-ḥr pꜣ mr-šn,[en] ⸢..?..⸣ [///] if it is said something here. They will let her know that I have not not [///] [///] ..?.. If they will cause me to arrive before the lesonis priest [///],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100758.tei,Pap. Berlin P. 15803 (= P. 15637 + P. 15803),papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Bitte; Orakel (Isis); Reise,my šn=w pꜣy=(y) ꜥš-sḥn m-bꜣḥ ꜣs.t ḏd pꜣy=(y) ꜥš-sḥn nfr šm r pꜣ tš (n) pꜣ ssw (n) šsp ḥḏ n pr.t gr ı͗n nꜣ.w-nfr=s ḫpr dy n Yb pꜣ ꜥš-sḥn nfr st ı͗r-rḫ=s ı͗.ı͗r-ḥr=k md(.t) ı͗w bn-ı͗w=s ꜣq tꜣy my šn=w r pꜣ ꜥrḏ m-šs n-ḏr.t (n) ḥsb.t 2.t ı͗bd 2 pr.t sw 29,"[en] [One may inquire] (my) fortune before Isis as follows: Is it (my) good fortune to travel to the nome at the day of receiving silver money for grain? Or is it better to stay here on Elephantine? The good fortune: One knows For the translation cf. Den Brinker / Muhs / Vleeming, DBL (2005), 54. it through you. It is a matter which should not decay. One may inquire (the oracle) to be safe! Issued (in) the 2nd regnal year, 29th of Mecheir.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
100761.tei,Pap. Berlin P. 23668,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Philae",,Handwerker; Palmenschößling (?),ı͗w=w r šm ı͗.ı͗r ꜣs.t n ḥsb.t 7 ı͗bd 1 pr.t sw dy r ḏı͗.t ı͗w=f r-ꜥ.wy=f my ḥn=w s ı͗.ı͗r-ḥr pꜣ mr-šn (r-)dbꜣ Ḏḥwtı͗-mꜣꜥ sꜣ Pꜣ-ḏı͗-Bꜣst.t pꜣ ḥm-ḥtt ı͗rm pꜣ ky ḥm nty ı͗rm=f r ḏı͗.t ı͗w=w r-ḥry mtw=w ı͗r tꜣ wp(.t) nty-ı͗w=w wḫꜣ=s n hrw 5 mtw=w ḥn=s (r-)dbꜣ Pa-I͗mn pꜣ (r.)qd r ḏı͗.t ı͗w=f r-ḥry r ḏı͗.t wꜥb pꜣ šnꜥ ḏd n=y Ḥr-sꜣ-ꜣs.t sꜣ Pa-ḥe pꜣy ı͗rı͗-ꜥꜣ ṯꜣy=y wꜥ ṯk? ı͗.ı͗r-ḥr pꜣ mr-šn ꜥnḫ ꜣs.t bw-ı͗r-rḫ=y s (r-)dbꜣ.ṱ=f bn-pw=w ḏd n=y md(.t) mtw=s m-sꜣ ḫrw pꜣy ı͗ry-ꜥꜣ wn-nꜣ.w ḏd=y s n Pa-Ḥr sꜣ Pꜣ-ḏı͗-ꜥnqy pꜣ ꜥ(ꜣ) n 1000 (r-)dbꜣ ḏı͗.t ı͗w=f ı͗.ı͗r-ḥr=k (r-)dbꜣ rdm(.t) ẖr-b 1 ı͗w=w wḫꜣ=(s) ḏı͗ mtw=w ḏı͗.t n=f tꜣy=f šb(.t) ı͗.ı͗r rdm(.t) pḥ ı͗w=f ḫpr ı͗w=w r ḏı͗.t n=f pꜣ ẖr-b rdm(.t) r.ı͗w=y ḏı͗.t ı͗w=f ı͗.ı͗r-ḥr pꜣ mr-šn n pꜣ-hrw ı͗w=f ḫpr ı͗w wn md(.t) ı͗w=w wḫꜣ=s dy my ḥn=w s mtw=w hb n=y n.ı͗m=s sẖ Pa-H̱nm sꜣ Ḥr n ḥsb.t 7 ı͗bd 1 pr.t sw 8,"[en] [///] They will go to Isis in the 7th regnal year, [///]of Tybi. [///] here, to cause him his expense. May it be ordered by the lesonis concerning Thotomous, son of Petobastis, the sail maker Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 54 for the reating variant „mast(?) maker“., and concerning the other craftsman being with him to cause them to come up. Moreover, the required work shall be made within 5 days. And it should be ordered concerning Pamounis, the master builder, to cause him to come up for cleaning the magazine. Thus has Harsiesis, son of Paes, this pastophor, spoken to me: ‘I have brought a letter to the lesonis.’ By Isis! I do not know anything about him. Nothing was said to me concerning this except for the statement of this pastophor. I have spoken to Payris, son of Petanoukis, the “great-of-the thousands” The tempus according to Den Brinker / Muhs / Vleeming, DBL (2005), 54., to cause him to come to you because of a palm tiller(?) required here. His replacement should be given to him, as soon as (the) palm tree arrives. When the palm tiller(?) will be given to him, I will send him i. e. Payris. to the lesonis on the very same time. If it happens that here is something which one will desire: One may order to send to me concerning it! Written by Pachnoumis, son of Horos, in the 7th regnal year, 8th of Tybi.",True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100764.tei,Pap. Berlin P. 23677,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,,"1st copy Ḥr-pa-ꜣs.t sꜣ Pꜣ-wp.ṱ Ns-pꜣ-mtr sꜣ Ḏḥwtı͗-mꜣꜥ Pa-rṱ sꜣ Pa-ḥr r s 3 nꜣ nty ḏd n wꜥ rꜣ Lit.: „with one mouth“. tw=n ı͗r ꜥnḫ m-bꜣḥ pr-ꜥꜣ Ptrwmys sꜣ Ptrwmys ı͗rm ꜣrsn tꜣ mr sn The real mother of Ptolemaios III. was Arsinoe I., not Arsinoe II. Philadelpha. But due to the banishment of the first, Ptolemaios III. used to name Arsinoe II. as his mother. ı͗rm nꜣ nṯr(.w) nꜣy=f sn.w nꜣ nṯr.w mnḫ.w ı͗rm tꜣ pr-ꜥꜣ.t For this title cf. also Moje, Herrscherfrauen (2013), with further literature. ꜣbrnge tꜣy=f sn.t tꜣy=f ḥm.t ı͗rm nꜣ nṯr.w nꜣy=f sn.w nꜣ nṯr.w mnḫ.w ı͗rm ꜣs.t ı͗rm Wsı͗r ı͗rm nꜣ nṯr.w Kmy ḏr=w ı͗w=n (r) šd nꜣ ḥḏ.w ḥmꜣ nꜣ ḥḏ.w ı͗n.nw Hitherto read incorrectly as ı͗n-šn (Erichsen, Demotisches Glossar (1954), 34). Alongside Brautschleier “bridat veil” it can (better) be read as Wolle “wool”, cf. Demotische Wortliste online, s. v. ı͗n-šn. n tꜣ sḫ.t Yb n pꜣ ḥtr n ḥsb.t 11 n pꜣ s 3 r-ẖ pꜣ nty ı͗w=w (r) ı͗p ı͗rm=n n nꜣ ꜥ.wy.w (n) sẖ n pr-ꜥꜣ ı͗w bn-pw rmṯ ḏd mḏ(.t) ꜥḏ (n) pꜣy=f ı͗ry n.ı͗m=n n pꜣ s 3 mtw=w wṱ=w r nꜣ sḫn.w n pr-ꜥꜣ šꜥ-tw=n mḥ.ṱ=w mtw=n ı͗r pꜣ hy pꜣ ꜣs wṱ=n Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 52.n pꜣ s 3 pꜣ nkt nty ı͗w=f (r) ḫpr n ḥw mtw=n pš=f r-ḥr=n n pꜣ s 3 ı͗w mn mḏ(.t) ꜥḏ (n) pꜣ ꜥnḫ mtw=n sẖ nꜣ ḥḏ.w nty ı͗w=w (r) ı͗r ı͗w r-ḏr.t.ṱ=n n pꜣ s 3 ı͗rm n pꜣ he nty ı͗w=f (r) ḫpr n.ı͗m=w r pꜣ ḏmꜥ mtw=n ḏbꜥ=f pꜣ nty ı͗w=f sṯꜣ.ṱ=f r ı͗r r-ẖ mḏ(t.) nb nty ḥry ı͗w=f (r) ḏı͗.t ḥḏ (dbn) 5 (n) pꜣy=f ı͗ry n.ı͗m=n n-ḏr.t Pa-rṱ sꜣ Pa-ḥr r ḫrw=w n pꜣ s 3 n ḥsb.t 11 ı͗bd 2 šmw n pr-ꜥꜣ n Ptrwmys ꜥnḫ wḏꜣ snb sꜣ Ptrwmys ꜥnḫ wḏꜣ snb sẖ Ns-pꜣ-mtr sꜣ Ḏḥwtı͗-mꜣꜥ r ı͗r r-ẖ mḏ(.t) nb nty ḥry n nꜣ ssw Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 25. nty ḥry sẖ Ḥr-pa-ꜣs.t In line 1 and 14 the name of this person is given as Harpaesis. sꜣ Pꜣ-wp.ṱ ḏd ı͗w=y (r) ı͗r r-ẖ mḏ(.t) nb nty sẖ ḥry n nꜣ ssw.w nty ḥry 2nd copy Ḥr-pa-ꜣs.t sꜣ Pꜣ-wp.ṱ Ns-pꜣ-mtr sꜣ Ḏḥwtı͗-mꜣꜥ Pa-rṱ sꜣ Pa-ḥr r s 3 nꜣ nty ḏd (n) wꜥ rꜣ tw=n","[en] Harpaesis, son of Pouoptis, Espmetis, son of Thotomous, (and) Parates, son of Payris – yields 3 people – are the one who say unanimously: We take an oath before Pharaoh Ptolemaios (III.), son of Ptolemaios (II.) and Arsinoë (II.) Philadelpha {and} the gods Adelphoi, the gods Euergetai and the Female Pharaoh Berenike (II.), his sister, his wife {and the gods Adelphoi, the gods Euergetai} and Isis and Osiris and all the gods of Egypt. We will collect the amounts of money of the salt tax and the amounts of money of the wool tax of the district of Elephantine, for the tax of the 11th regnal year, the 3 people in accordance with that which will be accounted for us in the houses of writing of Pharaoh, without any men saying something wrong to his companion among us, the 3 people. And they shall be paid to the banks of Pharaoh until we have paid them in full. And we will bear the allowance and the loss between us, the 3 people. That which shall arise as profit, we will divide it among us, the 3 people, so that there is no falsehood n the oath. And we will write the money which shall be paid to us, the 3 people, `and´ the expense which shall arise therein, `in a papyrus roll and we will seal it´. The one who will withdraw from it according with everything mentioned above, he should pay 5 silver (deben) (to) his companion among us. Issued by Parates, son of Payris, on declaration of the three men, in the 11th regnal year, Payni of Pharaoh Ptolemaios (III.) LPH, son of Ptolemaios (II.) LPH. [_] Countersigned by Espmetis, son of Thotomous, to act in accordance with everything mentioned above, in the times mentioned above. [_] Countersigned by Harsiesis, son of Pouoptis: I will act in accordance with everything written above, in the times mentioned above. Harpaesis, son of Pouoptis, Espmetis, son of Thotomous, (and) Parates, son of Payris – yields 3 people – are the one who say unanimously: ⸢We⸣ [///]",True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True
