doc_id,institution,date_year,date_text,genre,name,father,role,context
michigan.apis.1260,michigan,,"1 March, 164 A.D.",Documentary; Papyrus,Dionysios,Diogenes,,"Dionysia, daugther of Chairemon with her guardian her son Apion also called Dionysios son of Diogenes, priest of Faustina Augusta, both of Oxyrhynchon polis, has leased to Ptolema daughter of Theon, o"
michigan.apis.1260,michigan,,"1 March, 164 A.D.",Documentary; Papyrus,Ptolema,Theon,," Diogenes, priest of Faustina Augusta, both of Oxyrhynchon polis, has leased to Ptolema daughter of Theon, of Antinois, through Ioulas, son of Didymos, by adoption son of Demetrios also called Apollon"
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Besas,Sarapas,,"Ophelas also called Besas son of Sarapas and Apollonous, of Oxyrhynchos, appointed as a representative by Artemidoros son of Amenneus son of Artemas, his mother"
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Artemidoros,Amenneus,,"son of Sarapas and Apollonous, of Oxyrhynchos, appointed as a representative by Artemidoros son of Amenneus son of Artemas, his mother being Thakoris daughter of Amenneus, also of Oxyrhynchos, by the "
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Thakoris,Amenneus,," representative by Artemidoros son of Amenneus son of Artemas, his mother being Thakoris daughter of Amenneus, also of Oxyrhynchos, by the terms of a deed of representation drawn up through the regist"
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Sinthronis,Pekysis,,"copy is appended, to Eudaimonis also called Plutarche stated as the daughter of Sinthronis daughter of Pekysis, and her mother Sinthronis daughter of Pekysis and Teenkegous, both of Tanais, jointly, e"
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Sinthronis,Pekysis,,"tarche stated as the daughter of Sinthronis daughter of Pekysis, and her mother Sinthronis daughter of Pekysis and Teenkegous, both of Tanais, jointly, each with her guardian, in the case of Eudaimoni"
michigan.apis.1261,michigan,,"23 August, 179 A.D.",Documentary; Papyrus,Dionysius,Ammonius,,"guardian, in the case of Eudaimonis also called Plutarche, Ammonius also called Dionysius son of Ammonius and Harasis, of Oxyrhynchus, and in that of Sinthronis, her full brother Pachnubis, greeting. "
michigan.apis.1262,michigan,,"23 August, 102 A.D.",Documentary; Papyrus,Sosibios,Apollophanes,,"arios, at Oxyrhynchon polis of the Thebaid. Stephanos also called Amois, son of Sosibios son of Apollophanes, his mother being Ptollarous daughter of Chairemon, inhabitants of Oxyrhynchon polis, ackno"
michigan.apis.1262,michigan,,"23 August, 102 A.D.",Documentary; Papyrus,Ptollarous,Chairemon,,"phanos also called Amois, son of Sosibios son of Apollophanes, his mother being Ptollarous daughter of Chairemon, inhabitants of Oxyrhynchon polis, acknowledhes to Heraklas son of Heraklas grandson of"
michigan.apis.1262,michigan,,"23 August, 102 A.D.",Documentary; Papyrus,Heraklas,Heraklas,,"larous daughter of Chairemon, inhabitants of Oxyrhynchon polis, acknowledhes to Heraklas son of Heraklas grandson of Harthonis, his mother being Demetrous, also of Oxyrhynchon polis, in the street, th"
michigan.apis.1262,michigan,,"23 August, 102 A.D.",Documentary; Papyrus,Roufos,Diokles,,"st being in the month of Mecheir of the 2nd year of Traianus Caesar the lord to Roufos son of Diokles grandson of Diokles, his mother being Didyme daughter of Roufion, for 450 silver drachmai bearing "
michigan.apis.1262,michigan,,"23 August, 102 A.D.",Documentary; Papyrus,Didyme,Roufion,," Caesar the lord to Roufos son of Diokles grandson of Diokles, his mother being Didyme daughter of Roufion, for 450 silver drachmai bearing interest secured upon a mortage of the real property of Rouf"
michigan.apis.1316,michigan,-126.0,(Mid-  to- late) IInd century B. C.,Documentary; petition; Papyrus,Aphynchis,Ptolemaios,strategos,"onysios, one of those of equal rank with the First Friends, and strategos, from Aphynchis son of Ptolemaios, resident of Euhemeria in the Themistes meris. I have brought a second petition against Ptol"
michigan.apis.14,michigan,262.0,(Late) IIIrd century/(early) IVth centur,Documentary; Ostracon,Horigenes,Zosimos,dekaprotos," dekaprotos Dioskoros, of the crops of the 1st year, of Karanis, in the name of Horigenes son of Zosimos, through Syerion, and, of Narmouthis, through public beasts, two donkeys, equal 2. In the 2nd y"
michigan.apis.1444,michigan,,"August 15, 140 A.D.",Papyrus; documentary,Didymos,Herakleides,gymnasiarch,"petition submitted [to me by] Kastor (?) son of Marion, former gymnasiarch, and Didymos son of Herakleides, [and] his [associate] diakritai echtheseon of the Themistes, concerning . . ., in order that"
michigan.apis.1461,michigan,399.0,IVth/Vth century A.D.,Papyrus; documentary,Isaak,Ephraim,, Be so good (as to) forgive me (for the trouble). / (It is) Hatre who writes to Isaak son of Ephraim. Be so good (And) have them send furthermore (?) a half (kuy ?) to Apa Peter . . . If someone comes
michigan.apis.1478,michigan,160.0,160/161 A.D.,Documentary; Papyrus,Besis,Harpechis,, years] 40; [and there are in the possession of my wife Athe]nais; [daughter of Besis son of Harpechis shares in landed propert]y in the same; [Alabanthis and elsewhere]; there are other inherited sha
michigan.apis.1478,michigan,160.0,160/161 A.D.,Documentary; Papyrus,Paesis,Nebteichis,,"ar; [Titus Aelius Hadrian]us Antoninus; [rest of column 1 is lost]. (TC) ;""From Paesis son of Nebteichis whose mother is Pachomis, from Alabanthis. In accordance with the instructions given by the ex-"
michigan.apis.1478,michigan,160.0,160/161 A.D.,Documentary; Papyrus,Kinna,Besis,,"n of Nebteichis, over-age 72 years; Horus my son whose mother is Athenais alias Kinna daughter of Besis, under-age in Year 23, 8 years; Women: Athenais alias Kinna, my wife 57 years; Tereus, my daught"
michigan.apis.1478,michigan,160.0,160/161 A.D.,Documentary; Papyrus,Athenais,Besis,,"ther is the same; Athenais 40 years.;And there are in the possession of my wife Athenais daughter of Besis son of Harpechis shares in landed property in Alabanthis, and in other places other shares in"
michigan.apis.1540,michigan,200.0,199-201 A.D.,Documentary; Papyrus,Timon,Timon,strategos,"oubion, strategos of the Themistos and Polemon divisions of the Arsinoite nome, Timon son of Timon and grandson of Didymos, a Greek, registered in the quarter of Moeris. I swear by the genius of Luciu"
michigan.apis.1556,michigan,300.0,End of IIIrd century - beginning of IVth,Documentary; Papyrus,Demetrius,Aurelius,,"""Aurelius Demetrius son of Aurelius Ammon, his mother being Didyme, from the city of the Oxyrhynchites, to the Aurelii Serenus and Seuthes, both sons of Sa"
michigan.apis.1556,michigan,300.0,End of IIIrd century - beginning of IVth,Documentary; Papyrus,Melas,Melas,,"e repel at my own expense as if in consequence of a legal decision. I, Aurelius Melas son of Melas, concillor of the same city, the husband of Demetria alias Taamois, being present consent to this sal"
michigan.apis.16,michigan,249.0,(Late) IIIrd century A.D.,Documentary; Ostracon,Ptolemaios,Chairemon,,"And in the 4th year, on Phamenoth 6, has paid Ptolemaios son of Chairemon for warranty, of Karanis, 8 drachmai and for exchange of deeds, 12 drachmai."
michigan.apis.1602,michigan,,"October 22, 147 A.D.",Documentary; petition; Papyrus,Ptolemaeus,Diodorus,,"""To Publius Marcus (sic) Crispus. vir egregius, epistrategus, from Ptolemaeus son of Diodorus alias Discorus of those from the Arsinoite. Worst of all offences in life is for free men to be beaten and"
michigan.apis.1649,michigan,279.0,reign of Probus: 276-282 A.D. (January 1,Documentary; Papyrus,Horion,Soterichos,,"entioned. And in response to the formal question, I have so agreed. I, Aurelius Horion son of Soterichos, from the quarter of Phremei, have written for her because she is illiterate.;[In the . . . yea"
michigan.apis.1657,michigan,,October/November 125 A.D.,Papyrus; documentary,Petaus,Pakysis,,"ianus Hadrianus Augustus, Hathyr. Has paid to Moros and associates, collectors, Petaus son of Pakysis, for garden-tax of the eight year, of Karanis, (for apomoira) 970 copper (drachmai); for transport"
michigan.apis.1689,michigan,,173 A.D.,Documentary; Papyrus,Eudaimon,Hermaios,,"ianship, I shall appoint [a judge and] auditors."" Apollonios the Younger said: ""Eudaimon son of Hermaios did not accept it, his . . . accepted it."" Philotas said: ""Is he an Antinoite? Is he an Antinoi"
michigan.apis.1690,michigan,,207 A.D.,Papyrus; documentary,Horion,Apolinarius,," . . from the produce of the past 15th year, for catoecic dues of Karanis, from Horion son of Apolinarius, eleven twelfths of an artaba of wheat, equals 11/12 artaba of wheat; on the eleventh likewise"
michigan.apis.1699,michigan,,"June 23, 53 A.D.",Documentary; Papyrus,Petheus,Dionysios,gymnasiarch,"kidas, gymnasiarch and bibliophylax of the archives in the Arsinoite nome, from Petheus son of Dionysios the son of Ptolemaios, from the village of Karanis in the division of Herakleides, usiac cultiv"
michigan.apis.17,michigan,249.0,IIIrd century A.D. (March 29),Documentary; Ostracon,Sabinus,Ptolemaios,,"50th (cleruchy). Sabinus son of Ptolemaios, (2nd hand) on Pharmouthi the third."
michigan.apis.1706,michigan,,"June 9, 204 A.D.",Papyrus; documentary,Horion,Apolinarius,," Kerkesoucha exploited through the possessors of catoecic land of Karanis, from Horion son of Apolinarius, four artabai of wheat."
michigan.apis.1709,michigan,155.0,155/156[?] A.D.,Documentary; Papyrus,Iulius,Saturnilus,,"at.; 13th cleruchy: Onnophris, son of Horos, and Syrion, son of Polydeukes, and Iulius son of Saturnilus, and Satabous, son of Euemeros, and Ptolemaios alias Kappadox, son of Heron(?), and Kastor, son"
michigan.apis.1709,michigan,155.0,155/156[?] A.D.,Documentary; Papyrus,Petheus,Phasis,,"uchos(?), son of Euemeros, grandson of Petaus, his mother being Taeuemeros, and Petheus son of Phasis, grandson of Pe- - -, his mother being Heras, and . . . Herakl(--), son of Herakleides, grandson o"
michigan.apis.1710,michigan,155.0,155/156[?] A.D.,Documentary; Papyrus,Iulius,Saturnilus,,"at.; 13th cleruchy: Onnophris, son of Horos, and Syrion, son of Polydeukes, and Iulius son of Saturnilus, and Satabous, son of Euemeros, and Ptolemaios alias Kappadox, son of Heron(?), and Kastor, son"
michigan.apis.1710,michigan,155.0,155/156[?] A.D.,Documentary; Papyrus,Petheus,Phasis,,"uchos(?), son of Euemeros, grandson of Petaus, his mother being Taeuemeros, and Petheus son of Phasis, grandson of Pe- - -, his mother being Heras, and . . . Herakl(--), son of Herakleides, grandson o"
michigan.apis.1718,michigan,,153 A.D.,Papyrus; documentary,Harpochration,Posis,,")] measured in year 16 [- - -] . . .; [- - -] for domain-land of Stratonos from Harpochration son of Posis, 4 artabai of wheat, for transport charge, 1/12, = 4 1/12 artabai of wheat; for epibole of Ma"
michigan.apis.1718,michigan,,153 A.D.,Papyrus; documentary,Harpochration,Posis,,"; for additional charges, 1/6, = 1 1/12 artabai of wheat; [and] Pachon 24, from Harpochration son of Posis, 2 artabai of barley, for transport charge,1/24, = 2 1/24 artabai."
michigan.apis.1740,michigan,,"February 3, 154 A.D.",Documentary; Papyrus,Limnaios,Petheus,,"nd a mole near the left side of the nose, acting with her guardian, her husband Limnaios son of Petheus and Sambous and grandson of Hatres, of the village of Karanis, about 68 years of age, with a sca"
michigan.apis.1740,michigan,,"February 3, 154 A.D.",Documentary; Papyrus,Petheus,Heras,,"rtain part a portion of an entrance and exit, on the north a house belonging to Petheus son of Heras and to Heras son of Petheus, on the west a house belonging to the same party of the first part, Val"
michigan.apis.1740,michigan,,"February 3, 154 A.D.",Documentary; Papyrus,Heras,Petheus,,"ntrance and exit, on the north a house belonging to Petheus son of Heras and to Heras son of Petheus, on the west a house belonging to the same party of the first part, Valeria Diodora, on the east si"
michigan.apis.1740,michigan,,"February 3, 154 A.D.",Documentary; Papyrus,Petheus,Heras,,"e same party of the first part, Valeria Diodora, on the east sites belonging to Petheus son of Heras and for a certain part a portion of an entrance and exit, with their present entrances and exits an"
michigan.apis.1740,michigan,,"February 3, 154 A.D.",Documentary; Papyrus,Limnaios,Petheus,,"he aforesaid house and two courtyards with every guarantee, as stated above. I, Limnaios son of Petheus, wrote for my wife, since she writes slowly. (3rd hand) I, Valeria Diodora, daughter of Gaius Va"
michigan.apis.1771,michigan,-250.0,IIIrd century B.C.,Documentary; Papyrus,Pachis,Phamonthis,,(Recto);;Ammonios to Pachis son of Phamonthis and to Psosnaus son of Pheras greeting. Noumenios has nominated you as guards of the crops in the allotments round Kolo
michigan.apis.1771,michigan,-250.0,IIIrd century B.C.,Documentary; Papyrus,Psosnaus,Pheras,,"(Recto);;Ammonios to Pachis son of Phamonthis and to Psosnaus son of Pheras greeting. Noumenios has nominated you as guards of the crops in the allotments round Kolonoura, the details of which we"
michigan.apis.18,michigan,249.0,IIIrd century  A.D.,Documentary; Ostracon,Pemetas,Alexandros,,Arrears of the casting up(?) [of dykes(?)];through Ptolem[- - -];Asklas [- - -];Pemetas son of Alexandros(?);Satabous [- - -];Neilos [- - -];Tithioeis [- - -];Horpames [- - -];- - -
michigan.apis.1804,michigan,,(Spring of) 240 B.C.,Documentary; Papyrus,Kaphisophon,Philippos,,"ther people put themselves to trouble on his behalf, but the most effective was Kaphisophon son of Philippos the physician. The written report of the inquiry, which acquits him of all the charges, is "
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Ptolemy,Ptolemy,,"(Recto);;(Inner text);;In the third year of the reign of Ptolemy son of Ptolemy and Arsinoe, Brother gods, Archelaos son of Damas being priest of Alexander and of the Brother gods and Arsinoe daughte"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Archelaos,Damas,,"he third year of the reign of Ptolemy son of Ptolemy and Arsinoe, Brother gods, Archelaos son of Damas being priest of Alexander and of the Brother gods and Arsinoe daughter of Polemokrates being bask"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Arsinoe,Polemokrates,,"s, Archelaos son of Damas being priest of Alexander and of the Brother gods and Arsinoe daughter of Polemokrates being basket-bearer of Arsinoe Philadelphos, in the month of Xandikos, in Philadelphia "
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Demetrios,Apollonios,," Philadelphos, in the month of Xandikos, in Philadelphia of the Arsinoite nome. Demetrios son of Apollonios, Aspendian, of the Epigone, acknowledges to Zenon son of Agreophon, Kaunian, foreign residen"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Zenon,Agreophon,,"e nome. Demetrios son of Apollonios, Aspendian, of the Epigone, acknowledges to Zenon son of Agreophon, Kaunian, foreign resident, that he owes 'with respect to the rent' a hundred and fifty-three kid"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Timokles,Ariston,,"oitas, Kaunian, of the troop of Thyion, in the seventy-drachmai grade, cleruch; Timokles son of Ariston, Argead; Pythokles son of Iason, Arsinoeus, and Polykleites son of Iason, Arsinoeus, both of the"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Pythokles,Iason,,"hyion, in the seventy-drachmai grade, cleruch; Timokles son of Ariston, Argead; Pythokles son of Iason, Arsinoeus, and Polykleites son of Iason, Arsinoeus, both of the troop of Menelaos, holders of a "
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Polykleites,Iason,,"leruch; Timokles son of Ariston, Argead; Pythokles son of Iason, Arsinoeus, and Polykleites son of Iason, Arsinoeus, both of the troop of Menelaos, holders of a hundred arourai; [[Iason son of Kerkion"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Iason,Kerkion,,"ason, Arsinoeus, both of the troop of Menelaos, holders of a hundred arourai; [[Iason son of Kerkion, Kalyndeus, foreign resident;]] Antipatros son of Aristogeiton, Athenian, [of the Epigone]; Heliodo"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Antipatros,Aristogeiton,,"rs of a hundred arourai; [[Iason son of Kerkion, Kalyndeus, foreign resident;]] Antipatros son of Aristogeiton, Athenian, [of the Epigone]; Heliodoros [son of . . .], of those not yet inscribed in the"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Ptolemy,Ptolemy,,"gone.;;(Outer text);;I have the valid copy.;In the third year [of the reign] of Ptolemy son of Ptolemy and [Arsinoe, Brother] gods, Archelaos son of Damas being priest of Alexander and of the Brother "
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Archelaos,Damas,,"hird year [of the reign] of Ptolemy son of Ptolemy and [Arsinoe, Brother] gods, Archelaos son of Damas being priest of Alexander and of the Brother gods and Arsinoe daughter of Polemokrates being bask"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Arsinoe,Polemokrates,,"s, Archelaos son of Damas being priest of Alexander and of the Brother gods and Arsinoe daughter of Polemokrates being basket-bearer of Arsinoe Philadelphos, in the month of Xandikos, or Pachons of th"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Demetrios,Apollonios,,"f Xandikos, or Pachons of the Egyptians, in Philadelphia of the Arsinoite nome. Demetrios son of Apollonios, Aspendian, of the Epigone, acknowledges to Zenon son of Agreophon, Kaunian, foreign residen"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Zenon,Agreophon,,"e nome. Demetrios son of Apollonios, Aspendian, of the Epigone, acknowledges to Zenon son of Agreophon, Kaunian, foreign resident, that he owes with respect to the rent a hundred and fifty-three 'kids"
michigan.apis.1814,michigan,,June/July 245 B.C.,Documentary; Papyrus,Timokles,Ariston,,"oitas, Kaunian, of the troop of Thyion, in the seventy-drachmai grade, cleruch; Timokles son of Ariston, Argead; Pythokles and Polykleites both sons of Iason, [Arsinoeis, of the troop of] Menelaos, ho"
michigan.apis.1824,michigan,-256.0,256-255 B.C.[?],Documentary; Papyrus,Pasis,Pais,,"accounts of Apollonios's land, cultivator by cultivator, presented by Mys . . . Pasis son of Pais, native of Moithymis, has 880 arourai at 5 5/8 artabai of wheat per aroura, making 4950 artabai. Of th"
michigan.apis.1840,michigan,,"February 1, 256 B.C.",Documentary; Papyrus,Nechthembes,Horos,,"Year 29, Choiak 9. Nechthembes son of Horos, Heliopolite, has received through Komoapis, for the levelling of the vineyard, for 20 labourers at one obol each, 3 dr"
michigan.apis.1840,michigan,,"February 1, 256 B.C.",Documentary; Papyrus,Nechthembes,Horos,,"rd, for 20 labourers at one obol each, 3 drachmai 2 obols.;Year 29, Choiak [9]. Nechthembes son of Horos, Heliopolite, [has received through] Komoapis(?), for the [levelling] of the [vineyard], for [2"
michigan.apis.1864,michigan,,257 B.C.[?],Documentary; Papyrus,Asklepiades,Euphris,,"s. To be credited to the account of the sacred offices(?). Due to the king from Asklepiades son of Euphris(?), of the Zephyrian deme, as payment for the honourable office of prophet which he purchased"
michigan.apis.1915,michigan,209.0,205-214 (after 31 January or 1 February),Documentary; Papyrus,Orsenouphis,Sisois,,"es' meris of the Arsinoite, acting also in the strategia of the same nome, from Orsenouphis son of Sisois from the village of Bacchias. On the night before the 6th of the present month of Mecheir unkn"
michigan.apis.1937,michigan,149.0,IInd century  A.D.,Documentary; Papyrus,Ekysis,Tamystha,,"on of Palas, for the transport expenses for the catoeci: 1 2/3 artabai of wheat;Ekysis son of Tamystha, of unknown father, for public land: 4 artabai of wheat;Herakleides, son of Herodes: 4 artabai of"
michigan.apis.20,michigan,249.0,(Middle/late) IIIrd century A.D. (Januar,Documentary; Ostracon,Plein,Mysthes,,"Of the crops of the 3rd year, of the horiodeiktia of Karanis, Plein son of Mysthes, three sacks of barley, (and) one other sack of wild chickling, equal 4 sacks. In the 4th year, Mecheir."
michigan.apis.21,michigan,,"December 16, 303 A.D.[?]",Documentary; Ostracon,Palemon,Ptollas,,"Through the sitologoi has shifted (to the harbor) Palemon son of Ptollas, through Ouenaphris, of the 20th(?) and 12th year, on Hathyr 12, one donkey; on the 20th, one donkey; on Choiak 2, one "
michigan.apis.212,michigan,249.0,(Late) IIIrd century A.D.,Documentary; Ostracon,Kaos,Kame,,And Ekeb;Kaos son of Kame;Dioskoros;. . .
michigan.apis.2179,michigan,6.0,Before 11 A.D.,Documentary; Papyrus,Harthotes,Marres,,"""To Gaius Julius Gratus strategus, from Harthotes son of Marres and Paeis son of Psenamunnis, priests of the temple of the god Tithoes which is in Theadelphia in the Themistes' meris,"
michigan.apis.2179,michigan,6.0,Before 11 A.D.,Documentary; Papyrus,Paeis,Psenamunnis,,"""To Gaius Julius Gratus strategus, from Harthotes son of Marres and Paeis son of Psenamunnis, priests of the temple of the god Tithoes which is in Theadelphia in the Themistes' meris, and associates ("
michigan.apis.2191,michigan,,"May/June, 2 A.D.",Papyrus; documentary,Harthotes,Marres,farmer,"""To Julius Gratus strategus, from Harthotes son of Marres, priest of those who have been inspected, public farmer. In the month of Payni of the present 30th(?) year of Caesar th"
michigan.apis.22,michigan,,"February 24, 280 A.D.",Documentary; Ostracon,Ammonis,Papeis,,"Of Karanis, of the 5th year, on Mecheir 29. (Has paid?) Ammonis son of Papeis [- - - ]"
michigan.apis.2226,michigan,427.0,427/428 A.D. [?],Documentary; Papyrus,Dius,Peuot,,"trees of every kind, the boundaries being, as the seller dictated, to the north Dius son of Peuot from Alabastrine, to the west the community of Toou Neaniskon in the Hermopolite nome, to the south Be"
michigan.apis.2237,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Ptollas,Ouenaphris,,"Pauni 26, of grain of the fourteenth indiction, for the village of Karanis, Ptollas son of Ouenaphris, four and one-half one-third artabai, 4 5/6 artabai. . . ."
michigan.apis.2238,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Ptollas,Aionis,,"(Verso);[[Mesore 20, of grain of the fourteenth indiction, for Karanis, Ptollas son of Aionis, fifteen and two-third artabai, 15 2/3 art., exclusive of the shipping charge.]];(Recto);Mesore 20, of gra"
michigan.apis.2238,michigan,449.0,(Early) Vth century A.D.[?],Documentary; Papyrus,Ptollas,Aionis,,"charge.]];(Recto);Mesore 20, of grain of the fourteenth indiction, for Karanis, Ptollas son of Aionis, fifteen and one-half one-third artabai, 15 5/6 art., and again one-sixth of artaba, 1/6 artaba, e"
michigan.apis.2241,michigan,375.0,Latter half of the IVth century A.D.,Documentary; Papyrus,Pachymis,Phampin,," in silver for the . . . which sailed(?) during the 15th indiction, as follows:;Pachymis son of Phampin, resident of Lena burden: 1,400 artabai 4,900 myriads (49,000,000) of denarii;Horportounis, resi"
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Chairemon,Petheus,,Marcus Claudius Marcellinus and associates 12 1/2 artabai of wheat;Chairemon son of Petheus 3 artabai of wheat;Sisois son of Phaesis 3 artabai of wheat;Petheus son of Phaesis 6 artabai of wheat;Melana
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Sisois,Phaesis,, associates 12 1/2 artabai of wheat;Chairemon son of Petheus 3 artabai of wheat;Sisois son of Phaesis 3 artabai of wheat;Petheus son of Phaesis 6 artabai of wheat;Melanas son of Herieus 4 artabai of w
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Petheus,Phaesis,,emon son of Petheus 3 artabai of wheat;Sisois son of Phaesis 3 artabai of wheat;Petheus son of Phaesis 6 artabai of wheat;Melanas son of Herieus 4 artabai of wheat;Lucretius Clemens 10 1/3 artabai of 
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Melanas,Herieus,,ois son of Phaesis 3 artabai of wheat;Petheus son of Phaesis 6 artabai of wheat;Melanas son of Herieus 4 artabai of wheat;Lucretius Clemens 10 1/3 artabai of wheat;Anchorimphis son of Aunes 8 1/3 arta
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Anchorimphis,Aunes,,nas son of Herieus 4 artabai of wheat;Lucretius Clemens 10 1/3 artabai of wheat;Anchorimphis son of Aunes 8 1/3 artabai of wheat;Herakles son of Petheus and associates 14 1/3 artabai of wheat;Isidoros
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Herakles,Petheus,,lemens 10 1/3 artabai of wheat;Anchorimphis son of Aunes 8 1/3 artabai of wheat;Herakles son of Petheus and associates 14 1/3 artabai of wheat;Isidoros son of Aunes and associates 30 1/2 artabai of wh
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Isidoros,Aunes,,artabai of wheat;Herakles son of Petheus and associates 14 1/3 artabai of wheat;Isidoros son of Aunes and associates 30 1/2 artabai of wheat;Ptolemaios son of Herakl(--) 12 artabai of wheat;Hatres son
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Ptolemaios,Herakl,,3 artabai of wheat;Isidoros son of Aunes and associates 30 1/2 artabai of wheat;Ptolemaios son of Herakl(--) 12 artabai of wheat;Hatres son of Tryphon 12 1/2 artabai of wheat;Ptolemaios son of Horos 7
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Hatres,Tryphon,,ciates 30 1/2 artabai of wheat;Ptolemaios son of Herakl(--) 12 artabai of wheat;Hatres son of Tryphon 12 1/2 artabai of wheat;Ptolemaios son of Horos 7 13/24 artabai of wheat;;On Mesore 13.
michigan.apis.2252,michigan,199.0,IInd century/IIIrd century A.D.,Documentary; Papyrus,Ptolemaios,Horos,,of Herakl(--) 12 artabai of wheat;Hatres son of Tryphon 12 1/2 artabai of wheat;Ptolemaios son of Horos 7 13/24 artabai of wheat;;On Mesore 13.
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,,"ugustus Germanicus Dacicus, Hathyr 30 . . . 29. Has paid to Ptol( ), collector, Petheus son of Phaesis and Taseus and grandson of Sarapion, for syntaximon of the tenth year of Karanis, sixteen drachma"
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,,"ugustus Germanicus Dacicus, Hathyr 30 . . . 27. Has paid to Ptol( ), collector, Petheus son of Phaesis and Taseus and grandson of Sarapion, for syntaximon of the same eleventh year of Karanis, sixteen"
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,," Dacicus, Pharmouthi . . . 29, <has paid> through Kastor and Apion, assistants, Petheus son of Phaesis, for the tax of one-sixth on garden land of the tenth year of Psenarpsenesis, 800 copper drachmai"
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,,"us, Pachon 23 for reckoning of the eleventh [year]. Has paid to Sokr( ), . . ., Petheus son of Phaesis, for the tax of one-sixth on garden land of the eleventh year of Psenarpsenesis, two drachmai 4 o"
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,,"eror Caesar Nerva Traianus Augustus Germanicus Dacicus, Pharmouthi 18. Has paid Petheus son of Phaesis and grandson of Sarapion for beer tax on individuals of Karanis, for the tenth year, in silver, f"
michigan.apis.2296,michigan,107.0,106-109 A.D.,Documentary; Papyrus,Petheus,Phaesis,," of Emperor Caesar Nerva Traianus Augustus Germanicus Dacicus, Tybi 4. Has paid Petheus son of Phaesis for beer tax on individuals of the present eleventh year of Karanis, four drachmai, = 4 drachmai;"
michigan.apis.23,michigan,249.0,(Late) IIIrd century A.D. (November 12 o,Documentary; Ostracon,Aunes,Serenus,,"Of the dekaprotoi of the village of Dionysias, of the crops of the 6th year, Aunes son of Serenus, 1 donkey of beans, = 1 donkey. In the seventh year, Hathyr 16."
michigan.apis.2341,michigan,172.0,172-173 A.D.,Papyrus; documentary,Abykis,Kepis,,"istrator fee 8 drachmas;;Gaios, son of Petronios, grandson of Germanos (wife of Abykis son of Kepis);;{in the left margin: 24 drachmas, 25 obols} geometria for the 12th year 25 drachmas, 2.5 obols, su"
