doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
p.zen.pestm.51,1882,1882,p.zen.pestm;;51,p.zen.pestm.51,257 BC,-257.0,Philadelphia,grc,"Ἱεροκλῆς Ἀρτεμιδώρωι χαί ρε ιν. εἰ ἔρρωσαι καὶ ἐν τοῖς λοιπ οῖς ἀπαλ λάσσεις κατὰ νοῦν, εὖ ἂν ἔχοι. αὐτὸς μὲν μὲγ γὰρ καταπλεύσας ἄνωθε ν ἠν ω χλήθην ἰσχυρῶς, νυνὶ δὲ πρὸς τῶι ἀναλαμβάνειν εἰμί. ὑγίαι νε ν δὲ καὶ Ἐφάρμοσ τος καὶ τὰ π αρὰ σο ῦ παιδάρια. περὶ Πτολεμαίου καὶ πρότερον πρότερομ μέν σοι ἔγραψ α ν ε ισθ Ζήνωνος οἰόμενος ἔχειν τὴν παλα ίστραν π σα ι ἐπη νηνόχει τά τε ζ ωι νῦν οὖν συμβαίνει αὐτῶι ἀσ χ η μ ονεῖν, ἂν ἂμ μὴ σὺ ἐνταθῇς ἐνταθῆις περὶ αὐτοῦ, καθάπερ δίκαι ό ν ἐ στι ν τοὺς ἐ π αγγειλαμένους συντελεῖν. ἔστι δέ σοι πάντων πάντωμ μὲν τῶν κακῶν αἴτιος Μητρό δωρος· ἀποκέκριται γὰρ τοῖς ἐν τ υ γχάνουσι περὶ Πτολεμαίου ἐν αὐλῆι τοιαῦτα λέγων, ὅτι ἐ γ ὼ πρότερον πρότερομ μὲν ἐσπούδαζον περὶ Πτολεμαίου, ἐλάνθ α ν ε γ άρ με τὸ πρᾶγμα· νυνὶ δὲ ᾐσ θημένος ἠισ θημένος οἷόν ἐστιν ἀντιλέγω λέγων ταῦτα. Ἀπολλώνιον Ἀπολλώνιομ μὲν συμβαίνει τὸν τὸμ πλείω χρόνον δια τρίβειν ἐν τῆι χώραι, Ἀμύν ταν δὲ ἔξω τε σκηνοῦντα κ α ὶ γεγαμηκότα καὶ τέκνον ὑπάρχον ἤδη αὐτῶι, ὥ στε μηδεμίαν ὑποψίαν ἐκείνωι γε προσπεσεῖν· λοιπὸν τὸ τόξον ἐ πʼ ἐμὲ τείνεται τῶι ἐν τῆι οἰκίαι σκηνοῦντι. ἂν ἂγ γὰρ αἴσθητ α ι ὁ βασιλεὺς τὴν παλαίστραν ἀνοιχθεῖσαν, ὑφοψίαν ἐγὼ πλείστην ἕξω διʼ ἐμὲ ἀνοῖχθαι, ὅτι φιλόνεός φιλόνείος εἰμι. διὸ καὶ Ἀμύνταν ἀξιῶ συσπεύδειν ἡμῖν τοῦ μὴ ἀνοιχθῆναι τὴν παλαίστραν· ἂν δʼ ἄρα καὶ ἐγβιασθῆι Ἀμύντας, συμβήσεταί μοι ἐκχωρεῖν ἐκ τῆς οἰκίας, ἐὰν ἐὰμ μὴ δύνωμαι Ἡγήμονα πεῖσαι τοῦ γράψαι Ἀπολλωνίωι. σὲ οὖν καὶ ἀξιοῦ μεν καὶ δεόμεθα πᾶσαν σπουδὴν ποιήσασθαι περὶ Πτολεμαίου τοῦ λαβεῖν τὴν παλαίστραν· πεπείσμεθα γὰρ σοῦ βουλομέ νου πάντʼ ἔσεσθαι. ἔτι δὲ καὶ ἐκεῖνο κακεῖνο · οὐκ ἑττηθήσεσθε ὑπὸ ἀνθρώπου ἀνελευθέρου; γράψον δὲ καὶ Ἀρτεμιδώρωι ἵνα τὸν γαυνάκην δῶι τοῖς παιδαρίοις· οὐ γὰρ δίδωσιν, ἂν ἂμ μὴ σὺ γράψηις. ἀπόστειλον δʼ ἡμῖν καὶ τὸ παιδάριον ὃ ἐδείκνυές μοι, ἵνα προσάγωμεν καὶ τοῦ τον πρὸς τὰ μαθήματα. ἔρρωσο. ἔτους κθ Δίου ιθ . Ἰατρῶι Ἀρτεμιδώρω ι .",,False
p.zen.pestm.52,1883,1883,p.zen.pestm;;52,p.zen.pestm.52,III sac,,Philadelphia,grc,"ὑπόμνημα Βίωνι παρὰ Ἰσοκράτους ο ἰ ν οποι οῦ. περὶ τῆς ὑφάμμου τῆς ἐν τῆι ἐμῆι μερίδι ῥῖποι ὅπω ς γένων ται καὶ περιφραχθῆι κύκλωι τ ὸ κ τῆμα, ἵνα μή τε ὁ βλαστὸς ὑπὸ τῶν βοῶν κατέσθη ται μή τε μη δε ἡ ἡ ὑπώρα ὑπὸ τῶν ὑαινῶν καὶ τ ῶν ὄν ων κα τέσθηται δ ιὰ τὸ πρὸς τῆ ι κώ μ ηι εἶναι. ἐὰν οὖν περι φραχθῆι ἡ ὑπ ώρα γένημα ἔστ αι .",,False
p.zen.pestm.53,1884,1884,p.zen.pestm;;53,p.zen.pestm.53,III sac,,Philadelphia,grc,Γλαῦκος Δημέα ι χαίρειν. ν ἡμῖν παρὰ Φανία τοῦ δ τα ι τὰ εἰς τὸ βασιλικὸν ει ν ἕως φ εως το ἔτους τοῦ πλείστου Θεοκλέους ἔτους ιη τ ὀ φείλημα οὗ τὸ καθʼ ἕν σοι δε ι ἐπὶ τὴν τ ράπεζαν καὶ τὸν σῖτον ἀπομε τρ ματος ὑπαρχέτω παρὰ σοὶ ἕως τοῦ γραφ ῆναι ἐὰν δ ὲ τι ἐπιζητῇς ἐπίστειλον ἡμῖν ἵ ν α ϛ . Δ η μέαι .,,False
p.zen.pestm.54,1885,1885,p.zen.pestm;;54,p.zen.pestm.54,246/245 BC,-245.0,Philadelphia,grc,Νικαῖος Ε ὐκ λεῖ χαίρειν. ἔχω παρὰ Θεοδώρου ἀνθʼ ὧν ἔδωκα Φ υ ήρει τῶι Ἄραβι εἰς καρτάλλους χαλ κοῦ δραχμὰς β vestiges παρακ vestiges κ αι vestiges εὔστραν δὲ Νικαῖος ὁ γεωρ γὸς οὐκ ἔδωκεν. τὸ δὲ παράσιρον τὸ στυπ πέϊνον ἐν ὧι τὰς ταε λ ἀρ τάβας τῶν ἀλφίτων κ α τήγα γον αγω το εἰς ε σ ις Ἀλεξάνδρ ειαν ἐπί κουρος οὐ χ τὰ ἄλφιτ α ἐν ἐμ Μέμφε ι καὶ τὰς εἰς τ καὶ τὰς κρι θ σ φυρίδ ας διαρτάβους ι καὶ τῶν εἰς τὰ κάρυα ἄλλας σφυρίδας γ καὶ εἰς τὰ σίσαρα α τὰς πάσας σφυρίδας διαρ τάβους κη . διὸ ἀπεχρησάμεθα τῆι δέρρει ἀνακομιῶ δέ σοι αὐτ ή ν . τὰ δὲ γ καρ τάλλια ἅ μοι συνέθηκα ς καταλέλοιπα Θεοδώρωι καὶ τὰ ὀ νικὰ μώστια δύο . ἔρρωσο. Φαμενὼθ ιϛ . παρὰ Νικαί ου ξενια γοῦ.,,False
p.zen.pestm.55,1886,1886,p.zen.pestm;;55,p.zen.pestm.55,257 BC,-257.0,Philadelphia,grc,Πανακέσ τωρ Κλει τάρχωι Ἄ νδρωνι χαί ρειν. μετ ρ ήσατε Στο τοῆτι Ὀτ ε ύριος σπέρ μα εἰς τὴν γ ῆν ἣν ἔχει κριθῶν ἀρ τάβας γ καὶ δάνει ον πυ ρῶν ἀρ τάβας γ καὶ ωτου π υ ρῶν ἀρ τάβην α ἀρ τάβας γ κριθῶν ἀρ τάβας γ,,False
p.zen.pestm.56,1887,1887,p.zen.pestm;;56,p.zen.pestm.56,251 BC,-251.0,Philadelphia,grc,"Ζήνων Κλειτάρχωι χαίρειν. παραγενόμενος Σπινθὴρ ὁ παρὰ Ἡρακλείδου ἀνήγγειλεν ἡμῖν ἀνειληφότα σε τοὺς λόγους εὑρίσκειν ἐν τῆι τοῦ λδ ἔτους εἰσμετρήσει πλείω ἀνενηνοχότα αὐτόν. κρ ιθῶν ἀρ τάβας Θχκη 𐅵 ιβ · εἰς γὰρ τοῦτο ὅσον ὅσομ μὲν ἐν ταῖς κώμαις μέτρει· τὸν δὲ ἀπὸ τοῦ καὶ γινομένου κατέργου αὐτῶι οὗ ἕνεκεν καὶ τὸ σύμβολον εἰλήφαμεν παρʼ αὐτοῦ ὅ τι ἀπέχει καὶ εἰς τὸ λϛ ἔτους τὸ κάτεργον. θαυμάζω οὖν εἰ οὕτως ἐπιλήσμων εἶ, καὶ ταῦτα προειρηκότων ἡμῶν ὅτι ἠξιωκὼς εἴη ἡμᾶς Ἡρακλείδης κατὰ τὸν παρʼ αὐτοῦ λόγον ἀνενεγκεῖν . καὶ ἔστιν ὧι πλείω προστεθείμεθα· πυρῶν μὲν ἀρ τάβαι σμα , μήκωνος ἀρ τάβαι κϛ 𐅵 γ , κριθῶν ἀρ τάβαι Θχκη 𐅵 ιβ , κροτῶνος ἀρ τάβαι ϛ 𐅵 , ὀλυρῶν ἀρ τάβαι ρπη . ἀνάφερε οὖν καὶ σὺ κατὰ ταῦτα, ἐξωμολόγηται γὰρ Ἡρακλείδης ἀναπληρώσειν ταῦτα τὰ πλήθη. ἔρρωσο. ἔτους λε Θῶυθ α . Ζήνων Κλειτάρχωι χαίρειν. παραγενόμενος Σπινθὴρ ὁ παρὰ Ἡρακλείδου ἀνήγγειλεν ἡμῖν ἀνειληφότα σε τοὺς λόγους εὑρίσκειν ἐν τῆι τοῦ λδ ἔτους εἰσμετρήσει πλείω ἀνενηνοχότα αὐτὸν κρ ιθῶν ἀρ τάβας Θχκη 𐅵 ιβ . θαυμάζω θαυμά ζω οὖ ν, εἰ μ ὴ παρηκολου θήκεις· εἰς γὰρ τὸ πλῆθος τοῦτο τὸν τὸμ μὲν ἐν ταῖς πάσαις κώμαις συναγήοχεν παρὰ τῶν κληρούχων, τὸν δὲ λοιπὸν ἀπὸ τοῦ γινομένου αὐτῶι κατέργου εἰς τὸ λϛ ἔτους αποδ δ τούτου γὰρ χάριν καὶ τὸ σύμβολον ἐλάβομεν παρʼ αὐτοῦ vestiges ὅτι ἀπέχει vestiges . ἀνάφερε οὖν τὰς Θχκη 𐅵 ιβ καὶ ἐπιμελές ἐστιν, ὅπως τὸ πλῆθος τοῦτο ὑπάρχηι. ἔρρωσο. ἔτους λε Θῶυθ α . Κλ ει τάρχωι.",,False
p.zen.pestm.57,1888,1888,p.zen.pestm;;57,p.zen.pestm.57,III sac,,Philadelphia,grc,"Μάρων Φανήσει χαίρειν. ἐάμπερ ορθ εὐθέως παρέσει, εἰ δὲ μὴ γίνωσκε διότι οὐθ καταλιπὼν ἡμᾶς καὶ τὸν ἐκδανειζόμεν ον ἐγδανειζομεν σῖτον απ ἡμῶν καὶ ὁ σῖτος κινδυνεύσει διὰ σὲ ἄπρατον απρατος γεν έσθαι Χειριστ ῆ ι Φανήσει.",,False
p.zen.pestm.58,1889,1889,p.zen.pestm;;58,p.zen.pestm.58,251 BC?,-251.0,Philadelphia,grc,"Π ύρ ωνι χαίρειν. τ ὴν μήκω να οὐκέτι ἠγόρακας, δοὺς τὸν ἀρραβῶνα ἀραβῶνα , κινδυνεύσεις ἀπολέ σαι τοὺς αυ τους χαλ κ οῦς , ἐὰν ἐ ὰμ μὴ ἐν ἡμέ ρ αις τ ρισί . ὁ γὰρ ἄν θρω π ος δ ιαμαρ τ ύρ ε ται . ἔρρωσο. Πύρωνι.",,False
p.zen.pestm.59,1890b,1890,p.zen.pestm;;59,p.zen.pestm.59,ca. 260 BC,-260.0,Philadelphia,grc,,,False
p.zen.pestm.6,1837,1837,p.zen.pestm;;6,p.zen.pestm.6,257 BC,-257.0,Philadelphia,grc,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογεῖ Πᾶσις Σαμ ώ υτος διὰ Ἡγησίου ἔχειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου ε ἰ ς ξυλοκοπίαν καὶ ἐμπυρι σ μ ὸ ν ἀρο υ ρῶν β δραχμὰς ε . βα σιλεύοντος Πτολεμαίου τοῦ Πτο λεμαίου Σ ω τῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογεῖ Πᾶσις Σαμ ώ υτος διὰ Ἡγησίου ἔχειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς ξυλοκοπία ν καὶ ἐμπυρισμὸν ἀρου ρῶν β δραχμὰς πέντε . Demotic Demotic,,False
p.zen.pestm.60rpdupl,1891,1891,p.zen.pestm;;60rpdupl,p.zen.pestm.60rpdupl,256 BC,-256.0,Philadelphia,grc,,,False
p.zen.pestm.61,1892,1892,p.zen.pestm;;61,p.zen.pestm.61,246/245 BC,-245.0,Philadelphia,grc,ἔτους β Φαρμοῦθι β . τοῖς ἐπὶ τοῦ φυ λακείου . ἀπεστάλκαμεν ἐν ἐγ Μέμφεως Ἀπολλωνίωι κα τ άγ οντα Φιλοκράτ ην τ δι εξ ω ν ι ας δει φηναι . καλῶς οὖν ποιήσ ε τε ἀπογραψάμεν οι καὶ ἀ φ έντες αὐτόν. Ἀσκληπιάδηι,,False
p.zen.pestm.62,1893,1893,p.zen.pestm;;62,p.zen.pestm.62,254/244- BC,,Philadelphia,grc,"ἐν τῶι γ ἔτει τοῦ Φαμενὼθ γ ἐπὶ ζω ι ωτῶι ζωωτῶι χιτῶνι δραχμῶν Ασ ο ἐ πήνεγκα Ζηνο δώρας μοι πο ἀνθυπόθεμα ἕως τοῦ παρʼ αὐ τῆς αὐτὸν τὸν ζωιωτὸν ἀποίσειν. οὕτως αὐτῇ ἐπίστευ σα. ἐπεὶ επη οὖν οὐδʼ ἕως τοῦ νῦν ἐνήνοχεν τὸν ζωιωτόν, ὅ τε τόκος ἀπὸ τοῦ προγεγραμ μέ νου ἔ τους",,False
p.zen.pestm.63,1894,1894,p.zen.pestm;;63,p.zen.pestm.63,III sac,,Philadelphia,grc,τ ὰ ἀπέναν τι ἀπεναν τῶν καινῶν α Ἁρσεμφθεῦς δραχμαὶ γ τριώβολον Ἁρχῶνς δραχμαὶ β Ἁ ρκοννῶς β Ὧρος γραμματεύς δραχμαὶ β τριώβολον Π ετεθῦμις δραχμαὶ ε ` δραχμαὶ ε Κ α θῦθις δραχμαὶ β τριώβολον Ἁ ροντώτης δραχμὴ α ὀβολὸς Ἀπο λλώνιος χαλκ εύ ς τριώβολον τ ῶ ν καινῶν α Διονυσία δραχμαὶ β τριώβολον λαθις δραχμαὶ γ γ Διο ν ύσιος δραχμὴ α Ἀμμωνία δραχμαὶ δ ε Σεμφθεῦς Σωτᾶς θ ας δραχμαὶ γ ζ Λαομέδων Πάσεις δραχμαὶ ε ` Θ ευδότε δ αστιου Πετοσεῖρις ὀβολὸς α 𐅵 Ἀντίπατρος η γίνονται μδ ὀβολοὶ ε 𐅵 τὰ ω τῶν Κρ ότο υ Κρ ατωνος α Πάσεις δραχμαὶ β τετρώβολον ουθα ι ς δραχμαὶ β διώβολον Τα μ εῖν δραχμαὶ ε Σεμφθεῦς δραχμαὶ β Πάσεις δραχμαὶ β Πετῆσις δραχμαὶ β Ἁῧνχις δραχμαὶ β Πετεαρμῶτνις τριώβολον Ν ό φρεις τριώβολον τὰ ὀπίσω τῶν Κρότου Ἁρμῶτν ι ς δραχμὴ α τετρώβολον Πεν σι ς δραχμὴ α τετρώβολον ἄλλ λ ος Πετεαρ μῶτνις δραχμὴ α τετρώβολον Ἁρχῆβις δραχμὴ α τετρώβολον δραχμαὶ β Τά τ εις ἑταίρα δραχμὴ α τετρώβολον ὁ ἐπὶ τῆς ἕκ τη ς δραχμαὶ β Πετο σ εῖρις δραχμὴ α τετρώβολον τὰ ἐν τοῖς οις Θατρῆς δραχμὴ α Πε ρ ι ς τριώβολον Ταῆσι ς δραχμὴ α Ταβάλις δραχμὴ α Νεχθῆσις δραχμὴ α Πετοσῖρις δραχμὴ α Σαμῶυς δραχμὴ α Ἀχομνῆοις δραχμὴ α Πάσεις δραχμὴ α Ἀμῶς δραχμὴ α Σεῶς δραχμὴ α Ἀμεννεῦς δραχμὴ α Ταμοῦνις δραχμὴ α Ἁρμάι ς γίνονται μδ ὀβολὸς α 𐅵 εἰς τὸ αὐτὸ δραχμαὶ ριζ ὀβολὸς α 𐅵 Ἀγαθοκλῆς δὲ φέρει ριζ ὀβολὸς α 𐅵 καὶ τοῦ ζυτο πωλί ου μ γίνονται ρνζ ὀβολὸς α 𐅵 καὶ ὧι πλέω φέρει Ἄνοσις οὗ Ἀπολλώνιος ὁ χαλκεύς α διώβολον οὗ Βόηθος τετρώβολον οὗ Διονύσιος ὁ τὰ ἐλαικά α οὗ Ἀντίπατρος τριώβολον οὗ Πετοσῖρις κο υρεύς ὀβολὸς α 𐅵 Ἀ μ ῶυς ζυτ τοῦ πρὸς τῶι βαλα νείωι τριώβολον οὗ τοθο ῆ θ τοῦ πρὸς τῶι βαλανείωι τριώβολον οὗ πα ν τοπωλίου πατοπωλίου β οὗ α Κράτωνος ὑπὸ ζυτ τετρώβολον καὶ τῶν ἐν τοῖς καινοῖς γ γίνονται ὀβολοὶ ε 𐅵 ὀβολοὶ β 𐅵 γίνονται ρξζ ἡμιωβέλιον ὀβολὸς λοιπὰ γ τριώβολον ἡμιωβέλιον,,False
p.zen.pestm.64,1895,1895,p.zen.pestm;;64,p.zen.pestm.64,III sac,,Philadelphia,grc,"τομωτερον ε τομὴν τὸ ξ ύ λον καὶ τὴν ἀ ρξάμενοι ἐν τῶι Χοιάκ, συντε λ έσουσιν ἄχρι τοῦ ἔσχατον τῶι Τῦβι. τὴν δ ὲ βλαστολογίαν ποι ήσουσιν ἀ κο λουθοῦντες ἀεὶ βλαστῶι φανεροῦ ται κ αρ καὶ ἐγ βά λλει π ολ λ οὺς τοὺς βαρεῖς τῶν καρπῶ ν , ἵνα μὴ ὑπʼ ἀνέμου ωσι, ἕως τοῦ ὥραν γενέσ θαι κατάγειν τὸν βλαστόν. χαρακώσουσι χαραχώσουσι δὲ τὸν βλαστόν , ὅσαι ἂν δυναταὶ ὦσι τῶν ἀμ πέλων π ρὸ το ῦ ἀπανθεῖν, τὰς δ ὲ λοιπὰς πάσας ὡς ἂν ἄρξων ται ὀρ ίζ ειν, καὶ συντελέσου σιν τήν τε χαράκωσιν τοῦ βλαστ οῦ καὶ συντελέσουσιν τὸν μὸν τῶν ἀμ πέλων ἕως τοῦ Φαρμοῦθι. ὑποφυλλώσουσιν δὲ ὅσας ἂν χρήσιμον ἦι ἐν τῶι Παχ ώ ν ς .",,False
p.zen.pestm.65,1896,1896,p.zen.pestm;;65,p.zen.pestm.65,III sac,,Philadelphia,grc,γν ώ ριζε Σεα ρτῶν τὸν δορκαδο θ ή ρ α ν παραγεγονό τ α ἀπὸ κυνη γίας τῆι τοῦ Χοιὰχ,,False
p.zen.pestm.66,1897,1897,p.zen.pestm;;66,p.zen.pestm.66,246 BC?,-246.0,Philadelphia,grc,εἰς Κερκὴν καὶ ἀποστελλομένου εἰς Ταιτάρω ὥστε εἰς τὴν ἔγχυσιν τῶν οἰνικῶν γενη μ άτων τῶν εἰς τὸ β ἔτους,,False
p.zen.pestm.67,1898,1898,p.zen.pestm;;67,p.zen.pestm.67,253 BC,-253.0,Philadelphia,grc,Ἀσκληπιάδης ὁ πρὸς τῆι ἐλα ικῆι γε ν όμενος τῆι κατὰ Μέμφιν Ζήνωνι χαίρειν. Ἀρτεμ ί δωρος ὁ ἀποδιδούς σοι τὴν ἐπιστολήν ἐστιν ἡμῶν φίλος καὶ πολίτης. ἀπεσταλ μένος δ ὲ με τ ὰ τῶν λοιπῶν στρατι ωτ ῶ ν ἐπὶ τὰ γήιδια σπουδάσας πε ρ ὶ αὐτοῦ πρὸς τ οὺ ς κατ α μετροῦντας. ἔρρωσ ο . ἔτους λγ Θῶ υ θ κζ . Ζήνω νι . ἔτους λγ Θόυθ κζ . Ἀσ κ λη πιάδης περὶ Ἀρτ ε μι δ ώρο υ.,,False
p.zen.pestm.68,1899,1899,p.zen.pestm;;68,p.zen.pestm.68,III sac,,Philadelphia,grc,ντα περὶ δε ν ἔγ ραφον τὴν ἐπισ τολὴν οτερον ἐνέτυχον τον τομ παρʼ ἡμῶν Θεόφιλον ην συντετρίφθαι η αὐτῶι λόγον εἶναι τηι ι ἵνα μὴ ἐμοὶ ρ χιειον α Σεμφθεῖ εἰς τὰ Εἰσιεῖα Εὐτυχίδηι γ τῶν ε τοκάδων α ἔχωμεν φρόντισον,,False
p.zen.pestm.69,1900,1900,p.zen.pestm;;69,p.zen.pestm.69,III sac,,Philadelphia,grc,φ ι οἱ δεκάτ αρ χοι ἐν Φι λ αδελφείαι τῶν παρα τ υγχάνουσι ἀνακεχωρη κότες . καλῶς οὖν ποιήσεις τ α η π αραχρῆμα καὶ τ ῶι ας μετʼ ἀσφαλείας ἀρ γ ύριον οὐκ ἀποδι δ ο ν τ Ἑρ ιεὺς Τενούφ ιος τε σε νο υφ ιος ηλιος. Πα χὼνς ι .,,False
p.zen.pestm.7,1838,1838,p.zen.pestm;;7,p.zen.pestm.7,257 BC,-257.0,Philadelphia,grc,βασιλεύο ν τος Πτολεμαίου τοῦ Πτολεμαίο υ Σωτῆρος ἔτους κθ Μεσο ρὴ κγ . ὁμο λογοῦσι ὁμο λογει Φερνοῦθις Παῶ τος καὶ Ὧρος Ποκῶτος ἔχειν παρὰ Πα νακέστορος τοῦ παρʼ Ἀπολλ ωνίου εἰς τὸ διά χωμα δραχμὰς ιδ . β ασ ιλεύον τ ος Πτολ ε μ α ί ου τ οῦ Π τολεμαί ο υ Σωτῆρος ἔτους κθ Μ εσ ορὴ κγ . ὁμολογοῦσι ὁμολογει Φερνοῦ θι ς Π αῶ τ ο ς καὶ Ὧρ ο ς Ποκῶ τος ἔχ ειν παρὰ Π ανακέ στ ορο ς τ οῦ παρʼ Ἀπολλωνίο υ εἰς τὸ δι ά χ ωμα δραχμὰς δεκα τέσσαρας . Demotic,,False
p.zen.pestm.70,1901,1901,p.zen.pestm;;70,p.zen.pestm.70,255/254 BC,-254.0,Philadelphia,grc,Μη τρ όδωρος απ σπερμ α σφραγ ι κομι σπαρ ως δ του ἔτους λα Ἁθὺρ,,False
p.zen.pestm.71,1902,1902,p.zen.pestm;;71,p.zen.pestm.71,III sac,,Philadelphia,grc,Α ἀρ τάβας τῶ ν π υρῶν ὧν τὸ δεῖγ μά σοι ἐδώκα μ εν· παρὰ Χαιριγέ ν ει χ π α ρὰ Ἕρμωνι υ,,False
p.zen.pestm.72,1903,1903,p.zen.pestm;;72,p.zen.pestm.72,III sac,,Philadelphia,grc,ἐλήλυ θα ἐκ τῆς αὐλῆς καὶ τῆς κ αὶ ἐλήλυθα εἰς τοὺς το κ α τωικοδόμησα εἰς τὴν νου ἐνταῦθα πρὸς σὲ ἐκ τούτων διδω,,False
p.zen.pestm.73,1904,1904,p.zen.pestm;;73,p.zen.pestm.73,III sac,,Philadelphia,grc,vac ? ἐ ν Πτο λ εμαίδι α ξα ρυξαι φ σασθαι αιπα τισιν ι κατὰ τὸ διάγραμμα,,False
p.zen.pestm.75,1905 2370,1905 2370,p.zen.pestm;;75,p.zen.pestm.75,III sac,,Philadelphia,grc,"Ἀντίγον ος χαίρειν ἔτους ιδ , μην ός ἀπὸ τ ου ε θ ε Χοιρείνη Ζ ήνωνι χαίρειν vestiges ἑξαμήνου P.Zen.Pestm. 75D reprinted in SB 22,15277",,False
p.zen.pestm.76,1906 2372,1906 2372,p.zen.pestm;;76,p.zen.pestm.76,258 BC,-258.0,?,grc,Εὔδημος ὁ παρὰ Δημητ ρίου τοῦ οἰκονόμου καὶ Ἡρα κλείδης ὁ παρὰ Διονυσίου τοῦ ἀντιγρ αφ έω ς Ἡγή μ ονι χαίρ ειν. κατάγει ἐν ἐγ Ν α υκράτ εω ς εἰς Ἐ μπ όριον Ἡρα κλείδης τ ὰ παραληφθέν τα παρὰ Ἑρμ ο δώ ρου τοῦ παρὰ Δη μητρ ίου οἰκο ν ό μ ου ? ὥστε εἰς ἐνειλήματα τῶν στρωμάτων σορω ίων ἱστ εῖα θ . ἔρρω σθε ἔτους κζ Χοιὰχ γ . Εὔ δ ημος ὁ παρὰ Δημητρίου τοῦ οἰκο ν όμου καὶ Ἡρακλείδης ὁ παρὰ Διο νυσ ίου τοῦ ἀντιγραφέως Ἡγήμονι φιλωι χαί ρειν . κατάγει ἐν ἐγ Ναυ κρά τεως ε ἰ ς Ἐμπόριον Ἡρακλείδης τὰ παρα ληφθέντα παρὰ Ἑρμοδώρου τοῦ πα ρὰ Δημητρίου οἰκονόμου ὥστε ε ἰς ἐνειλήματα τῶν στρωμάτων σο ρ ωί ων ἱστ εῖα θ . ἔρρωσθε. ἔτους κ ζ Χοιὰχ γ . Ἡγήμονι.,,False
p.zen.pestm.8,1839,1839,p.zen.pestm;;8,p.zen.pestm.8,257 BC,-257.0,Philadelphia,grc; egy-Egyd,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογεῖ Ὧρος Νεχθώυτος δ εκάταρχος διὰ Πογᾶτος ἔ χειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς τὸ διάχω μα δραχμὰς δ . βασιλεύοντ ος Πτολεμαίου το ῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογεῖ Ὧρος Νεχθώυτος δεκάταρχος διὰ Πογᾶτος ἔχειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς τὸ δι άχωμα δραχμὰς τέσσαρας . h ꜣ.t-sp 28 ı͗bd-4 šmw sw 23 ḏd H r-pa-I͗s.t sꜣ Nḫṱ⸗w n Pngsṱr dj⸗k n⸗j k t 2 tꜣj⸗f pš k t 1 k t 2 ꜥn bꜣk tꜣj nb ẖn dnj ꜣ h .w Ꜣpwrnis sẖ,,False
p.zen.pestm.9,1840,1840,p.zen.pestm;;9,p.zen.pestm.9,257 BC,-257.0,Philadelphia,grc,,,False
